;agrprod;avgemployers;avgsalary;badcompanies;beforeschool;budincome;cinemas;circuses;cliniccap;consnewapt;consnewareas;cultureorg;docsnum;factoriescap;foodseats;foodservturnover;funds;goodcompanies;goodcompincome;harvest;hospitalcap;hospitals;invest;library;livarea;livestock;munipoliceworkers;musartschool;museums;naturesecure;parks;pollutcapturedperc;pollutionvol;popsize;retailturnover;roadslen;schoolnum;servicesnum;shoparea;socialaidcenters;socialaidcenterscap;socialaidhomeservices;sportschool;sportsvenue;theatres;visiblecompanies;zoos;badhousesdwellers;litstreetperc
1608000;0.1392842528851013;0.005118893631461694;0.08258378396326536;0.055162726383595824;0.24547767006379978;0.0052290551752581385;0.036702460850111855;0.0;0.044410268456375836;8.974358974358975e-05;0.0009925718849205115;0.021798194862300394;0.044153683012146644;0.0009026792761461653;0.01985109374176946;0.0002582421638671566;0.00643874211618514;0.03007112634957689;0.0005342879449894176;8.80859000088086e-06;0.08527755977503435;0.24624161073825507;0.0013437295414983222;0.015938354461844394;0.010784417044296906;2.8431404026845636e-05;0.0;0.045369127516778525;0.045369127516778525;9.316383163992862e-05;0.0;0.20704225352112676;0.0003447993194604138;0.008920969967413322;0.009856130572182091;0.10882204060356142;0.2434228187919463;0.513126939452984;0.052077565620736115;0.05526845637583893;0.010909900813684148;0.00979525562119197;0.07453020134228189;0.2708265630519251;0.0;0.03290582299261262;0.0;0.001392971385179854;0.3058167885754092
1609000;0.10178175855687449;0.0037064051175714893;0.08051967875287408;0.025342232390330153;0.3297076251782878;0.005543586359390514;0.0;0.0;0.10418277680140597;0.00010328205128205127;0.0005019946627924637;0.24034269055463944;0.05389903453707345;0.0003738236463068706;0.030256157285033548;0.0006301226825912729;0.006309658334253872;0.04144480460722372;0.00017005423140140742;7.403060000740307e-06;0.1991510038117779;0.2941263527888262;0.0009792954488873193;0.021966652620616176;0.011732883689886536;3.574978324545987e-05;0.0;0.06252890574414947;0.06252890574414947;0.0;0.0;0.001408450704225352;0.0001792489127454873;0.006420089246396383;0.00555661734543168;0.07465450699966425;0.2580704837665341;0.20305881206218673;0.03544590556176201;0.0;0.010795297807952077;0.013500074808598684;0.10271945240958284;0.44943572510037466;0.0;0.027210994131343706;0.0;0.04940360512270472;0.10747513634905358
1610000;0.09328937956251757;0.0013618063987272178;0.07395270200788126;0.17260071883989456;0.24646507069858603;0.006495382567292281;0.22967940641187173;0.0;0.0762784964300714;0.00016471794871794873;0.00029250758747495113;0.06820518762038552;0.0355253428447163;0.00017702669280013727;0.040190654745608796;0.00014690880214184525;0.010309461946302693;0.031363557511458466;1.8396753829460937e-06;5.450640000545064e-06;0.088942715991041;0.3595548089038219;0.0004077173969959174;0.3989609096706954;0.013454175009660308;5.572804703905922e-05;0.0010607974975003424;0.14195716085678287;0.14195716085678287;0.0;0.0;0.2375586854460094;9.813724925546681e-05;0.0027204493634344204;0.006883174465547362;0.1187189848436041;0.23435531289374212;0.14306810637980788;0.023949171695272824;0.17293154136917263;0.0;0.0306487418638724;0.23320033599328013;0.31128956368241056;0.0;0.08236820875093288;0.0;0.4358520293821886;0.23791250959324634
1611000;0.1423486499473364;0.005896753920702322;0.0912887078577487;0.05236189227977179;0.25595910833004965;0.006096324474671098;0.01741946444118834;0.0;0.07265076129196661;0.00011261538461538463;0.000758395116310604;0.020691412591468172;0.06705891590810831;0.0008977618254406642;0.03945982246283176;0.0003554580783366003;0.005089375706079718;0.0475738233004922;0.0006089317293120253;1.0002080001000208e-05;0.1270428774369707;0.24932152640631972;0.0011705866963562077;0.015129099922372522;0.01018723434151825;5.4357675564332883e-05;0.0003218142118300714;0.043065553927502075;0.043065553927502075;8.250028824599915e-06;0.0;0.09061032863849766;0.00041224163413075326;0.009408424585816477;0.010883387176565104;0.09134289554343847;0.17774096961202776;0.2507704711742056;0.04879224527224376;0.05246225393387272;0.005310749306135382;0.009297910986542675;0.07074600242084476;0.40922239343660805;0.0;0.04997609862673663;0.0;0.0030852374227402;0.38866012036743747
1612000;0.047839113625322616;0.0030387233395547464;0.06991766128206951;0.041131192669548004;0.25357850469195115;0.004818850476748349;0.02052494620427363;0.0;0.06552304458789972;0.00010984615384615384;0.00022854198717364138;0.024380205933664304;0.049383716925460515;0.0001053208425040012;0.03212827918484319;0.0005254069336073643;0.0019402862114059284;0.01121102393556262;1.0323844788896422e-06;9.612820000961283e-06;0.0980281545646642;0.2937697042486113;0.00037680224107905307;0.017826263435030885;0.008817226964555452;9.34730070559976e-06;0.0;0.050743131661912626;0.050743131661912626;0.0;0.0;0.02629107981220657;9.681951984946038e-05;0.007955846519684114;0.006313138768557168;0.07501166560230843;0.12565680828704398;0.24433671846876295;0.04324998870324439;0.061815042786368415;0.10324926630113473;0.021911020680942854;0.0833583546014112;0.22254329714091564;0.0;0.022082124122050503;0.0;0.026381621900373693;0.11701308698999228
1613000;0.19561269744383475;0.003488251665348197;0.09040805600688068;0.020736820645765916;0.19129728679128213;0.005183591648614179;0.1241749924311232;0.0;0.01214809264305177;0.00012174358974358975;0.0009932169756265857;0.762078883355779;0.005690842756636694;0.0009429270314733862;0.01158873132900933;0.00030090221593552193;0.0030650628137218927;0.05652182140083455;0.0006479763509937262;2.0146140002014613e-05;0.0;0.5554041780199819;0.00705792016003694;0.5032910597548805;0.010257491130080445;4.178816530426884e-05;0.0;0.05116560702391765;0.0;7.364738500405409e-05;0.0;0.4403755868544601;0.00240715529437071;0.007888569219779037;0.0002769046078953276;0.1612770700195636;0.23228882833787465;0.00572955833569352;0.0166440780436027;0.0;0.0;0.011046723339067543;0.08405237662730851;0.2680287230337424;0.0;0.0371099578103185;0.0;0.050689032401670366;0.18960310612597067
1614000;0.08275147622252399;0.008047438459792555;0.12533331086688207;0.06789118433201816;0.3416163034549851;0.005796284790498211;0.1355139800933383;0.0;0.14809900879692725;0.00010338461538461539;0.0004569217919372299;0.020120995133705605;0.04424981029342696;0.0013758746681910112;0.03524619153469696;0.0003423288978860813;0.006463524549646993;0.027757389580516396;0.00043974954979676076;7.692820000769282e-06;0.0765295630148412;0.2727543055383472;0.009891572739786726;0.01471202338505027;0.010679031861453614;2.5554247718167925e-05;0.0;0.04187832982282245;0.04187832982282245;0.006045024117421494;0.0;0.13192488262910798;0.000610483403361495;0.009680591844523382;0.013304613882710056;0.11505859663310589;0.172841035807211;0.40330241152779833;0.040341922418517084;0.05101598314954777;0.0;0.009041587706341244;0.06879568826663363;0.3469229386190044;0.0;0.03644877432213565;0.0;0.007029002760553195;0.2603528988116673
1615000;0.1760282598521395;0.003400108856369089;0.09500310606948527;0.04674142700193795;0.24049167880382868;0.006315162203041589;0.023324518752310272;0.0;0.07133776337115073;0.0002045128205128205;0.001999803797584222;0.027705630252348026;0.05451616678800768;0.002670823789857894;0.012467010014099309;0.0008241791014567616;0.0069768961395204965;0.025480382303090545;0.0007128915784015451;1.1796840001179685e-05;0.06172109583554703;0.18778469674997866;0.001644437487238054;0.02025773961285349;0.009449538061615203;2.7976254656089172e-05;0.0;0.0576644203702124;0.0;9.148349009737183e-05;0.0;0.017370892018779345;3.906704677432759e-05;0.006977879223791211;0.00769122309063318;0.08611578670520142;0.23799368762262219;0.1872616921610766;0.01947045818253751;0.07024652392732236;0.014222098756019291;0.012449825876973504;0.09472831186556344;0.3793468145327064;0.0;0.03345879127117141;0.0;0.0886417612273539;0.06633574007220217
1616000;0.07915646343746484;0.016696451590867523;0.08444073527739171;0.020358274666623186;0.3463859999333377;0.003651467158698551;0.006772678109957975;0.0;0.015413563520174374;6.0615384615384614e-05;0.001203397929433733;0.008044809735424067;0.0027934788534670694;0.0007650939811797367;0.04227657274067409;0.0010965922130073541;0.004350980613406005;0.022196011324830737;4.178497565068126e-05;2.452989000245299e-05;0.0017484672658680193;0.2483986822876675;0.0003127134719149462;0.005882185655796732;0.009871078792988373;6.726295197285313e-05;0.0;0.01674386347311322;0.01674386347311322;0.002292801612871181;0.033772570777499816;0.028169014084507043;0.0005116282534909557;0.024500557789977395;0.015910577001936727;0.05467806051152751;0.13130062170262305;0.4293724460268214;0.0751337759151405;0.020397295222054346;0.0010324081918411695;0.007230045265685501;0.02750600648948555;0.27129517251628565;0.0;0.02185951434527705;0.0;0.10189223578345528;0.16579594345421023
1617000;0.11080596528596702;0.0038981157271010492;0.07995867824911346;0.08683831200375888;0.3872561679481912;0.006083640764672319;0.0;0.0;0.0774233438985737;0.0002162051282051282;0.0008896273020726417;0.025736379037105853;0.05510963424178503;0.00020998538035902343;0.0740349381728442;0.0003028724168457682;0.00248619725921154;0.011834648246399779;4.563132181781576e-05;7.684480000768448e-06;0.08809874687535739;0.29072900158478604;0.00010695279616616289;0.01881786699536303;0.014543155232374328;3.635458003169572e-05;0.004803344865068111;0.05356576862123613;0.05356576862123613;2.825439202223989e-05;0.0;0.20422535211267606;0.0004241268991441562;0.0075264950239262544;0.00920733906901576;0.07820299328938721;0.13264659270998413;0.4138847707172435;0.060764060318565544;0.06525356576862124;0.011559822167370237;0.023129842908995304;0.08799524564183835;0.3719606067466607;0.0;0.038850773580818385;0.0;0.04429545985329449;0.14587242026266417
1618000;0.1319501647711807;0.003891505016427616;0.07731920061392882;0.08097978995695242;0.27761585078267753;0.005607415490852515;0.1616394492475184;0.0;0.08114697406340057;0.00018615384615384615;0.0004100236276933728;0.024000081537595204;0.059725464116038796;0.0002653797586933847;0.042426933695098444;0.00855039634128064;0.0033979813742768196;0.01103622706492021;2.446787015229292e-06;1.3177830001317783e-05;0.0899794937526302;0.37956107293283087;0.00041983957369208416;0.017548324945058855;0.010784417044296906;2.6813095396438337e-05;0.0;0.049951969260326606;0.09990393852065321;1.318066302901112e-05;0.0;0.0;4.21297634496808e-05;0.0080848966131384;0.009800714265324612;0.06441292682304406;0.14431389935712702;0.11746674199030803;0.03176063225160444;0.060851252493903794;0.0;0.010784697314398904;0.08205867139584719;0.5233422727734878;0.0;0.021737830307689117;0.0;0.07341208637124615;0.013588634959851761
1619000;0.08846094017139608;0.004147119162467029;0.0724230835848626;0.06388842775869241;0.3320944470834353;0.0056394604310481605;0.021254048451872003;0.0;0.0706959502526234;0.00015856410256410256;0.00017986192214354533;0.025246257555248806;0.03944928471664338;0.0011670891230682698;0.011630823035917507;0.00033406877445222915;0.007799420521674646;0.03482781054090133;1.950137255055407e-05;1.5000870001500089e-05;0.07407514422743948;0.4563078118927322;0.0002659560015760362;0.018459501086784413;0.009941335581550569;5.211798989506412e-05;0.010209052449320823;0.052545666537116203;0.052545666537116203;0.0;0.0;0.07323943661971831;0.00014118572130923318;0.007676339919169382;0.005099907001329305;0.11438000402127503;0.15180722891566265;0.14710245769759578;0.03114587640359274;0.06401088223863195;0.006479815923700512;0.011344680043199407;0.08631947143412359;0.39048242448328363;0.0;0.03048872211985561;0.0;0.12723663021194315;0.21284517530251315
1620000;0.13814210261372228;0.00466275459499481;0.0992822216611116;0.019847498867854193;0.25282169061749854;0.004941312284228933;0.19808268134840143;0.0;0.05487179078527963;9.21025641025641e-05;0.000745499193970596;0.02352891215939408;0.049021061323250945;0.0010283534614686353;0.05041698003176657;0.00040197591832812654;0.005894395064041245;0.054097819787585204;6.982231461213079e-05;1.0124550001012455e-05;0.09844061335874556;0.2657925239061142;0.0022705186352482845;0.017203816392457365;0.01113570098710788;6.433368781995557e-05;0.0003659459347360642;0.04897131266299624;0.04897131266299624;8.758105524933821e-05;0.0;0.2272300469483568;0.00031417114686019027;0.008250643415631819;0.009052655001145077;0.1567788045918066;0.1616922631121414;0.1261283156199076;0.054623358256417766;0.059656621269197345;0.004227324130750866;0.03171891671017684;0.08044769631990728;0.22670447489340564;0.0;0.04262214684931278;0.0;0.027364965244354732;0.0716024340770791
1621000;0.17164667660002922;0.00207796672168247;0.07972278051078302;0.033983487270138835;0.311187065673132;0.006344072095495414;0.03391631522368312;0.0;0.06007412552716447;0.00010184615384615385;8.11953381198659e-05;0.040286914344861806;0.06061996951804093;0.00019418555097306157;0.04165204246005694;4.292680618571596e-05;0.008184742979093341;0.03705116866027418;1.8795923618506515e-05;6.706250000670625e-06;0.09631599580424025;0.39441825849665096;9.408956778991731e-05;0.02945689425471117;0.012681350335476167;3.6631479368229555e-05;0.0012531673736285364;0.0838501612503101;0.0;0.0;0.0;0.35539906103286384;0.0011690002335131584;0.004738768360586756;0.007769209155134326;0.07780426383461599;0.1384271892830563;0.0938959622068752;0.03225925026712531;0.10214586951128753;0.015510325947359294;0.01810336253482515;0.137744976432647;0.42903027849952347;0.0;0.036489463849411666;0.0;0.15172134207421617;0.07401032702237521
1622000;0.05647849706540018;0.0070095568840635595;0.10121871412440187;0.05351071765075377;0.30291341145833334;0.00452847051064528;0.02670247395833333;0.0;0.03107279296875;9.405128205128205e-05;0.0007998116982336235;0.015859038254310346;0.03671260473666211;0.000224770088434375;0.05335209511732685;0.00027854988218020915;0.004483015191139654;0.021877919072690218;4.445119161779426e-06;8.209040000820905e-06;0.06548957566273932;0.2388671875;0.0002349715943871784;0.011595775462962962;0.009379281273053009;2.8222063802083332e-05;0.0;0.0330078125;0.0330078125;0.00010948796547859423;0.0665771484375;0.12394366197183097;0.00045683292044481206;0.012333763908052726;0.01002077493135293;0.07365138885878987;0.108984375;0.6283602150537634;0.05977177967749431;0.040209960937500004;0.006309198700221239;0.0071264310915898615;0.054223632812500006;0.20105806508458648;0.0;0.02394027161083633;0.0;0.07330557258629591;0.34210526315789475
1623000;0.11742189680223693;0.0029153234069839956;0.0843143614890004;0.10078781399332654;0.2368205524142577;0.00537828567014901;0.06705906396893521;0.0;0.1660821336603311;0.00017907692307692308;0.0004900165804389352;0.03982748049641642;0.07375834653653857;0.0007566778226925172;0.024535542342497902;0.00030768732438129934;0.007672204959753253;0.054942953109588674;1.6724167852707958e-05;4.388090000438809e-06;0.12335007752049981;0.3899202942979767;0.0005190764169366641;0.029120966460022255;0.012821863912600555;3.933925035765379e-05;0.0;0.08289393010423053;0.16578786020846106;8.701322994363984e-07;0.0;0.056338028169014086;0.0004913025474003919;0.004795648259597413;0.007028118110672919;0.08728261636751872;0.1026364193746168;0.13923775241787148;0.028664887185383334;0.10098099325567138;0.0;0.03579382188982474;0.13617412630288167;0.21206879860595695;0.0;0.03607333630336687;0.0;0.000509019586491228;0.08077304261645193
1624000;0.28905728924330065;0.003856247892835973;0.08562517980388275;0.056113645544671645;0.28616942595437217;0.005657434436775066;0.0;0.0;0.07064731182795699;5.241025641025641e-05;0.0005549874765557098;0.03326094249342303;0.04812302515404762;0.0004976572664944468;0.004276227295597577;0.00013745951078482065;0.0020348261968050445;0.045884258331663666;0.00016762486434754426;4.898785000489879e-05;0.10301278875367904;0.5009728622631848;0.0007806696564536132;0.024319660161954068;0.012646221941195069;5.06769639870285e-05;0.03879813888707089;0.0692268305171531;0.0;9.083370330138029e-07;0.0;0.028169014084507043;0.00030501251366617753;0.005780343285480825;0.004965043313325335;0.14727258394745307;0.3142857142857143;0.20930578266686486;0.022086405097187477;0.0;0.01408588556747278;0.01494616577119922;0.11372247823860729;0.22770520771976024;0.0;0.040167681522984375;0.0;0.03315742639746085;0.013278008298755188
1625000;0.09454808063488715;0.00606202168753815;0.0839290453302779;0.013902414084937295;0.2180562524941003;0.003915211765745052;0.0;0.0;0.14659820368397017;0.00013415384615384616;0.00011239523757548459;0.032962206672580895;0.05150606869433369;0.0005350231743698352;0.03681606140121491;0.00022173631132502071;0.013565657804293125;0.022736072593935945;0.0005807492855319244;8.837130000883712e-06;0.12716171141389246;0.22341300045669052;0.0007381700176467396;0.01205061559250426;0.01152211332419995;2.446921195514284e-05;0.040756650510598486;0.0343025320951946;0.0343025320951946;1.1117207329694054e-05;0.0;0.24741784037558687;0.00038147740357682996;0.011860987973265224;0.007752623311218396;0.049273781847195955;0.19820368397016289;0.23047320667128268;0.045399232459395734;0.04178718221951591;0.023265620095460442;0.007405962792701089;0.0563505353427716;0.2841645138878556;0.0;0.014927592101992024;0.0;0.04254899553574186;0.1748195669607057
1626000;0.15622016503711403;0.005359082785929763;0.0842491922608692;0.04616775954140189;0.32369631141373734;0.005241315692647567;0.015358834653335578;0.0;0.10517929562433298;0.00023405128205128206;0.0003548626879031087;0.01824372877876065;0.05279125323027299;0.000409708552138147;0.0435876499174147;0.0004731534001919679;0.0022163421691411686;0.025167656159562752;2.3804032064134694e-05;1.515069000151507e-05;0.08822371699032704;0.24730663371341907;0.0003688848345419944;0.013339408048164997;0.012154424421259705;3.5575386919807524e-05;0.0;0.03797112846149525;0.03797112846149525;0.00026894220224454353;0.07658821546930292;0.13849765258215962;0.00024062542785391333;0.010696479073090058;0.009228869931998004;0.0886124399080926;0.23507274054934563;0.212601597290296;0.05161645024820589;0.04625624894680672;0.10535660938123682;0.03279207071971249;0.062377127450429705;0.31918123117713965;0.0;0.016524072209962187;0.0;0.02176216225344174;0.08069089971642177
1627000;0.06725879137711867;0.005215850721338713;0.08294357757256766;0.11635164233470939;0.38013501377775677;0.0049711192672737044;0.0165888086715606;0.0;0.11958138688345568;0.00024902564102564104;0.0003052394329638283;0.019704732357475937;0.04675550558951714;0.0004977880158501186;0.04665603176340161;0.00023632413892906527;0.002834020602760669;0.027183145216811;0.0001833962468336934;1.4066560001406656e-05;0.17130587617518545;0.1483953163865801;0.0002059087875413632;0.014407661316597795;0.010222362735799347;2.4878416550385244e-05;0.0;0.04101195170782018;0.08202390341564036;0.00011709595712660566;0.0;0.10985915492957746;0.0005294303853479936;0.009889151474229125;0.0100743902095985;0.06518320939751905;0.2031183643754171;0.3903663533428707;0.03660239356724167;0.04996056543105018;0.011126507922616975;0.00885453550662867;0.06737244433658922;0.259805614260124;0.0;0.05949120458532161;0.0;0.016873182476794858;0.20245552493109495
1628000;0.24486063028782315;0.0030695733226974342;0.08262937764378302;0.03636995544562051;0.3149041337456754;0.006171612594097868;0.03629806628611885;0.0;0.07475906013540422;0.0001041025641025641;2.2229523353511058e-05;0.04311603656554837;0.05739116333186419;0.0013503864075246985;0.005543257605404267;0.0005701260759764991;0.0036045233484614846;0.059479594133638077;0.0015973765883952281;6.350160000635016e-06;0.11713604958995344;0.4221160228328687;0.002597914211938109;0.03152548539512564;0.012962377489724945;7.402874728970308e-05;0.0;0.08973848400371696;0.0;2.0841288590816703e-05;0.0;0.0784037558685446;0.00024111964750342293;0.004415225709225063;0.005088598036213305;0.20649038820037882;0.1851851851851852;0.21102846400568678;0.03826696196210924;0.0;0.01549289321674896;0.01937465933303602;0.14741802734634277;0.4591586493114507;0.0;0.06508652098631727;0.0;0.4224711657163024;0.40495867768595045
1629000;0.3053942763816913;0.008203891945730473;0.09208833180900113;0.033427876326483565;0.2621543782272593;0.004882968682805775;0.1000854075158614;0.0;0.07884652269399707;0.0002793846153846154;0.002925391810746352;0.019814122953164707;0.042428232316454796;0.003698701408926143;0.021865381653527968;0.0008576698737574699;0.004946867276748298;0.05466810427143676;0.0011490320921515621;1.925758000192576e-05;0.06674954052804953;0.25367252318204;0.006316570750644814;0.014487645283155288;0.00867671338743106;0.0026060630653164146;0.0;0.04123962908735969;0.04123962908735969;0.0007915389212500702;0.0;0.11267605633802817;0.0005823563673518339;0.009833494798853105;0.006287434525972516;0.09986960419784625;0.1872254758418741;0.2770824477715329;0.028917306226532342;0.05023792093704246;0.0;0.008903691358940969;0.0677464616886286;0.3818238862162728;0.0;0.04785717546021748;0.0;0.05064732464416745;0.04059449866903283
