;agrprod;avgemployers;avgsalary;badcompanies;beforeschool;budincome;cinemas;circuses;cliniccap;consnewapt;consnewareas;cultureorg;docsnum;factoriescap;foodseats;foodservturnover;funds;goodcompanies;goodcompincome;harvest;hospitalcap;hospitals;invest;library;livarea;livestock;munipoliceworkers;musartschool;museums;naturesecure;parks;pollutcapturedperc;pollutionvol;popsize;retailturnover;roadslen;schoolnum;servicesnum;shoparea;socialaidcenters;socialaidcenterscap;socialaidhomeservices;sportschool;sportsvenue;theatres;visiblecompanies;zoos;badhousesdwellers;litstreetperc
22739000;0.06601184419506728;0.0045018939686079385;0.09361497673111646;0.0;0.3206688426661101;0.09011568353564609;0.0;0.0;0.0;0.0;0.0015873003476591175;0.0;0.0;0.00015002849400804028;0.0;0.0005377221363815822;0.04366246422406408;0.027759109262666233;0.00038896036474742816;9.860800000986079e-06;0.0;0.2879251595316275;0.00029276854381192724;0.0;0.22330827067669173;4.967725421536836e-05;0.0;0.0;0.0;0.0035689014197861357;0.0;0.0;0.0;0.009679980232706064;0.014739000248082787;0.01919707920689561;0.0;0.23449267310322408;0.0;0.0;0.0;0.0;0.0;0.23469770392774578;0.0;0.018225516235298733;0.0;0.0;0.8514335360556039
22749000;0.025803902064989965;0.004451211853444952;0.10004492464281439;0.0754266883651994;0.3827610689566901;0.09946025580091365;0.0;0.0;0.0;0.0;0.004973343772200153;0.06551114985775902;0.0;0.0009862007869723105;0.0;0.0;0.042658058886122605;0.041117718877553056;0.000791979283686187;8.17020000081702e-06;0.0;0.6733963476186106;0.0019304632955305387;0.03592731944571901;0.3323308270676692;8.628913742313268e-06;0.0;0.09296136551344407;0.09296136551344407;0.0002938458215090486;0.0;0.0;0.0;0.006472687862685808;0.011095538913696312;0.1420532467868022;0.17922363953381665;0.15282888355382412;0.0;0.24174849346915053;0.0;0.06696765566475193;0.1118132120242793;0.2871825797401644;0.0;0.053992485556383744;0.0;0.0319912261731111;0.8631921824104235
22755000;0.016370212277499824;0.006817846274534;0.09056094351165996;0.056932801573455094;0.3579548903429023;0.075517033244727;0.0;0.0;0.0;0.0;0.004767673711576609;0.03708634214764403;0.0;0.00094134430709223;0.0;0.0;0.01833023210785702;0.031036056079706005;0.0005146386996295803;1.58770000015877e-05;0.0;0.17790015065717701;0.0006778447709502949;0.020338718894488024;0.2819548872180451;1.8730450108812424e-05;0.0;0.05262611044729596;0.10525222089459192;0.00043116919538102057;0.0;0.01455399061032864;2.3954414248799378e-05;0.011580869760933173;0.016616425943713403;0.06057177241190331;0.13044833497844044;0.14550679074516928;0.0;0.1368555942300033;0.05962547504965293;0.043597512875766124;0.06329827894584505;0.19252440415809122;0.0;0.040754055802581166;0.0;0.00900782421900402;0.45022531749283085
22758000;0.015183580856093268;0.012873257251398717;0.09201250753596635;0.0;0.4061400485428087;0.08650452011521634;0.0;0.0;0.10190218515199559;0.0;0.0005391128167157665;0.03690675191286965;0.19378069005226686;0.0016632797769126264;0.0;0.00029674661866175455;0.03307116774998104;0.03603339167598251;0.00021572831396923607;1.0587520001058753e-05;0.13868062069065637;0.23605156131522714;0.000732758010358551;0.013493485903357;0.24436090225563908;7.076049931691876e-06;0.0;0.1745708968084373;0.06982835872337492;0.004612176473614138;0.0;0.09624413145539906;0.0005573034914533275;0.01755325915705213;0.017935463889785085;0.03487827436503703;0.12500861652995107;0.2739500619278346;0.0;0.09079524827094966;0.10812472493385157;0.025151531804604735;0.0;0.3008705675403785;0.0;0.030417528526293182;0.0;0.0;0.7484646194926569
24601000;0.0;0.002941766249677728;0.06638315987498411;0.0;0.2404537011682343;0.0;0.0;0.0;0.07201444242462234;0.0;0.0010687622125940329;0.15662022817025012;0.12182845933458947;0.00023243382187614994;0.0;0.0;0.0;0.0;0.0;1.35740000013574e-05;0.05309913038918539;0.06133015733717796;0.00029253011600395947;0.0;0.2584962406015038;1.744101691824462e-05;0.0;0.063499028395913;0.0;0.0;0.0;0.14507042253521127;5.097182165491678e-05;0.009564997211050114;0.006757834733164724;0.04478667528305451;0.17488873566100419;0.09015731021704212;0.0;0.1651309053678514;0.028777804030107674;0.027446118364400498;0.0;0.2787615311707464;0.0;0.01844029696947012;0.0;0.013843550043637801;0.6066741657292839
24602000;0.0;0.0007426031656489845;0.07134469392392348;0.0;0.0;0.0;0.0;0.0;0.06967073525721455;0.0;0.0004947056558719937;0.35828105395232124;0.1045095579009521;4.645281610859305e-05;0.0;0.0;0.0;0.0;0.0;1.9920000001992e-06;0.07085658110402966;0.12276035131744041;9.284893043162358e-05;0.09824341279799248;0.24368421052631575;3.939927664794113e-05;0.0;0.2542032622333752;0.2542032622333752;0.0;0.0;0.0;0.0;0.0022452269813776436;0.0;0.11254778233911147;0.14002509410288583;0.03799193211100768;0.0;0.6610623170221666;0.0;0.07324933940063257;0.0;0.1653267422005453;0.0;0.0;0.0;0.0;0.3477672530446549
24603000;0.0;0.0034397731204096876;0.08589651176131113;0.0;0.33428859807279215;0.0;0.0;0.0;0.06669121455499098;0.0;0.0019206759816584997;0.17551425995738404;0.0967054581216194;0.0007219493754352987;0.0;0.0;0.0;0.0;0.0;3.03230000030323e-05;0.08533152898230788;0.4610555646615309;0.0019219207082914493;0.03208490411407966;0.31105263157894736;0.00024327072107493952;0.0;0.08301917718406819;0.08301917718406819;0.0014648946815190743;0.11174397639731191;0.0;4.7746616204172906e-05;0.007270841284286959;0.00789005964690166;0.07896251063637279;0.20578593673168333;0.12407625754988165;0.0;0.2158935693602142;0.0;0.0;0.0;0.17547844369159252;0.0;0.0241090032415962;0.0;0.0;0.7477990678404972
24605000;0.0;0.003043130480003702;0.07613079141956668;0.0;0.4595039361404638;0.0;0.0;0.0;0.06551007889228787;0.0;0.001808840467402923;0.14367151022379648;0.16763427315862747;0.0003408469906492119;0.0;0.0;0.0;0.0;0.0;4.0080000004008e-06;0.04688252041783438;0.3741265496699404;0.00036042509771394717;0.4412332957655771;0.3336842105263158;1.2717355656991946e-05;0.0;0.08154886491708259;0.08154886491708259;0.0;0.0;0.0;4.113242702546204e-05;0.0074053958840971145;0.008013659417029143;0.07834423557506469;0.1796812107551119;0.1828182049537501;0.0;0.21206998336285085;0.0;0.058746300416905636;0.09808634450399062;0.28507450400272133;0.0;0.031576027215580615;0.0;0.021892694328694975;0.48498845265588914
24607000;0.0;0.01597147698701436;0.11766440424546547;0.04066216257034051;0.2625613679237299;0.0;0.0;0.0;0.0771041779009078;0.0;0.026532966135982855;0.008829185940089544;0.35369489522872744;0.0031965376838071304;0.0;0.0013515852851604063;0.0;0.022166363203240193;0.0005002225869204862;6.019340000601934e-05;0.3291458379880199;0.20571400301778514;0.0013285827686242532;0.009684121997674822;0.3007518796992481;0.0006664430542065649;0.0;0.0;0.02505751106933485;0.0008844679480716697;0.0;0.007511737089201879;0.0003414005563325799;0.024533584828112614;0.025620223810125537;0.03492723841507854;0.07591461152200261;0.08426179565397446;0.0;0.0;0.19570313823016228;0.0;0.030138980667093068;0.2831553244305014;0.0;0.02910708759531569;0.0;0.018465295557338005;0.5221263568048984
24609000;0.0;0.0019325310868669417;0.07484846915500785;0.11249994841439609;0.2094774302303802;0.0;0.0;0.0;0.12178932384341637;0.0;0.0016398363057152658;0.24427696413906377;0.14250978245116824;0.001301922659830532;0.0;0.0;0.0;0.0;0.0;4.4560000004456005e-06;0.08454285561083813;0.36827265261428965;0.00018196569174429325;0.0;0.3112781954887218;4.277781292460993e-05;0.0;0.0;0.1386531617848344;0.0;0.0;0.0;0.0;0.0042763898266936756;0.007104379333591117;0.09267201202211393;0.15275116342732;0.17614039425542122;0.0;0.360571220001825;0.0;0.0399532736807447;0.0;0.21416839388369638;0.0;0.06710878217765234;0.0;0.000999274473131577;0.6548223350253807
24611000;0.0;0.008285424044036148;0.08344263014084234;0.04631083069165978;0.3160599266930002;0.0;0.0;0.0;0.06013005409060176;0.0;0.0015443621122959248;0.14077994703628577;0.05084251415238171;0.0023735074556072194;0.0;0.0;0.0;0.050491298468412854;0.0010025681293289455;3.628570000362857e-05;0.035796586675907474;0.38589136804146945;0.0012876320742775688;0.35294117647058826;0.26015037593984963;0.0010951508485252755;0.0;0.1141537074599955;0.1141537074599955;0.0012637174485402595;0.0;0.0032863849765258214;7.425453111853634e-05;0.01066284042313752;0.004268424272324367;0.06307036373303924;0.1257606490872211;0.12369105348232481;0.0;0.14842987003230412;0.4595751633986928;0.04934053710471953;0.06865159857046267;0.11600375177294148;0.0;0.04972583799086491;0.0;0.019847799259563967;0.6234615384615384
24613000;0.0;0.003430958839511777;0.10115726177239981;0.0;0.20258755273691773;0.0;0.0;0.0;0.06574920455711793;0.0;0.0008617042742223538;0.12822346813096583;0.12823686387210123;0.0004934638212419698;0.0;0.0;0.0;0.0;0.0;6.4720000006472e-06;0.04256608384827322;0.251052037360156;0.008894396643833886;0.02009134763419891;0.22360902255639098;1.7352828218151205e-05;0.0;0.10397208252078415;0.0;0.0;0.0;0.0;0.00029386970809621663;0.01172582176163775;0.006182778499234361;0.03920847614482776;0.1145437750179616;0.17093054953156334;0.0;0.135191077354682;0.0;0.03744978670731817;0.0;0.22399308854091504;0.0;0.01509689302853109;0.0;0.0;0.6446109030378693
24614000;0.0;0.006330857254924428;0.0857535359262096;0.0;0.40607469480365815;0.0;0.0;0.0;0.0;0.0;0.007266341521166895;0.11800366966411001;0.15604337476857974;0.0017525533956187756;0.0;0.0002889656556461353;0.0;0.02962574600692248;9.36112032150302e-05;9.65110000096511e-06;0.06884523384303892;0.14555673102353875;0.0014777978431111092;0.23297408093097066;0.27360902255639097;0.0013893362218237873;0.0;0.13395927003438243;0.0;0.0;0.0;0.018309859154929577;5.5825758811019324e-05;0.009057971014492754;0.010855093233604967;0.058740486871176084;0.12913250462840517;0.18018786632653933;0.0;0.0;0.07082884055907067;0.012062723878914338;0.0;0.18513720163938013;0.0;0.03241845825111928;0.0;0.00012068069460293741;0.4574647887323944
24615000;0.0;0.0011282279549325817;0.07737445817238227;0.0;0.0794531856692109;0.0;0.0;0.0;0.06961834374584606;0.0;0.0002590146571848253;0.2846769905622757;0.11994589142316503;6.593406839057811e-05;0.0;0.0;0.0;0.0;0.0;4.2080000004208e-06;0.05395420660881495;0.3251362488369002;0.00018578401132253442;0.10408081882227835;0.24947368421052632;3.919028568493166e-05;0.0;0.0;0.13465372856573177;0.0;0.0;0.0004694835680751174;0.00026504579893739296;0.004409109591051875;0.004703565105519327;0.08549000817281004;0.18543134387877178;0.09056098931020139;0.0;0.0;0.0;0.029100619850277887;0.0;0.09852192624323003;0.0;0.0;0.0;0.0;0.5993061578490892
24617000;0.0;0.002598009294659207;0.08229312424996536;0.0;0.31238479437656824;0.0;0.0;0.0;0.04290495209511717;0.0;0.001389117532694847;0.2060126399630613;0.1281990344331199;0.0004036712792254232;0.0;0.0;0.0;0.0;0.0;3.560000000356e-06;0.11000539426134234;0.028235022509523262;0.0002602057080187998;0.4971141636846358;0.2654887218045113;2.521724396291782e-05;0.0;0.11693408749855709;0.11693408749855709;0.0;0.0;0.04976525821596244;5.178764835696082e-05;0.005106347062795408;0.00812585059615326;0.09198429144433184;0.12882373311785755;0.13107282361396075;0.0;0.30409019200430953;0.0;0.03369486523277395;0.0;0.4658104339690274;0.0;0.03395798886690025;0.0;0.020647250706121768;0.8145434047350619
24619000;0.0;0.001368417109400651;0.08105738683289197;0.0;0.20297963697872617;0.0;0.0;0.0;0.1589470951792336;0.0;0.0012262595942240987;0.294138854552946;0.18589883419375167;6.30777005217787e-05;0.0;0.0;0.0;0.0;0.0;2.6640000002664e-06;0.07271412126585243;0.6550885867325916;0.00029094746628999794;0.16131025957972805;0.29721804511278194;2.840854292447026e-05;0.0;0.20869386073341573;0.20869386073341573;0.0;0.0;0.0;0.0;0.0027767176506277584;0.00917285959272827;0.09511622883339133;0.22991347342398022;0.15595163727066913;0.0;0.0;0.0;0.07516960689934093;0.0;0.3902199875461212;0.0;0.0;0.0;0.0;0.6023890784982935
24621000;0.0;0.003576394474327305;0.07717845490450478;0.0;0.3580991313234543;0.0;0.0;0.0;0.05415;0.0;0.0009223156241502922;0.03332127520537714;0.15551552958748846;0.0002850148231222243;0.0;0.0;0.0;0.0;0.0;7.1440000007144e-06;0.07413622809979531;0.3653472740851382;0.0004532125071004708;0.07309559372666169;0.2957142857142857;3.624686963594692e-05;0.0;0.09456684092606422;0.09456684092606422;0.0;0.0;0.0;5.700559986749345e-05;0.006359539676481813;0.009157837840649274;0.1015566945543852;0.15627333831217327;0.22613569747926152;0.0;0.24592357480706994;0.8642981271902108;0.040874526350567694;0.0;0.2306386766018856;0.0;0.027462477366874235;0.0;0.13102683351002994;0.3584125671765192
24623000;0.0;0.008864963013073782;0.07632654689570223;0.0;0.3935723461076713;0.0;0.0;0.0;0.07593315820974929;0.0;0.0019673104985085225;0.01186864068630711;0.1500221023436308;0.0016139727218532278;0.0;0.0;0.0;0.03972953670800432;0.00034628556920225347;9.1360000009136e-06;0.14083434646183987;0.1789319678127286;0.0006668839273614243;0.013017889206623662;0.2143609022556391;1.9063220081690977e-05;0.0;0.033683580501429805;0.0;0.0017708853954288238;0.04533816585755137;0.0;0.00016337007584963723;0.018201567683410153;0.009982139199635554;0.030095168856257203;0.10204828090709583;0.2668113992653247;0.0;0.08759504333754517;0.0;0.026691534154308773;0.04051435031683751;0.14787134091796625;0.0;0.0326060226501249;0.0;0.05310327764939722;0.5959805959805959
24625000;0.0;0.0017275990559905158;0.0827822651485623;0.0;0.4006018657839302;0.0;0.0;0.0;0.165518988865483;0.0;0.0003985605818869558;0.25063321296017654;0.10444141544670832;8.626613107281939e-05;0.0;0.0;0.0;0.04494530871789504;2.688567917849752e-06;4.8920000004892e-06;0.06372934299568722;0.22082455612398436;0.00016466607373557903;0.4712609088173337;0.26999999999999996;3.9694310317100185e-05;0.010870685426191054;0.10161500652021264;0.10161500652021264;0.0;0.0;0.0;0.0;0.0059051120962138786;0.006789625843263401;0.07909664203135128;0.1679205537165212;0.16705550647868606;0.0;0.2642525161333467;0.0;0.043920947564177054;0.0;0.2973941021678482;0.0;0.02950928453746181;0.0;0.05016530264799901;0.4021669853409815
24629000;0.0;0.0014235063650125934;0.07582030836691118;0.0;0.24346569502792084;0.03930931636629684;0.0;0.0;0.049148107472053344;0.0;0.0026653256562603977;0.2450051480682487;0.14293460078677478;0.00018918373046039873;0.0;0.0;0.0;0.058581392770961055;5.745234476434064e-05;2.335850000233585e-05;0.16785924410948924;0.4317317121004119;0.00011317243560288202;0.5374583251617965;0.29909774436090225;4.4510464491799345e-05;0.021253160034065233;0.09933320258874288;0.09933320258874288;0.0007510461128154977;0.0;0.014084507042253521;9.378975050862367e-05;0.006045171202379904;0.000780978490591286;0.06995538272849454;0.16414983330064717;0.06680626814871986;0.0;0.2583186245669085;0.03001191787228265;0.05009046682145139;0.11947720841621606;0.8317707880212396;0.0;0.048077737065103744;0.0;0.005011266435075025;0.8623229461756373
24631000;0.0;0.012776300161521698;0.09411700280029447;0.03232360481027127;0.3928963513077171;0.0;0.0;0.0;0.08301892638036809;0.0;0.002069030839312525;0.06316732538933459;0.14945312716875328;0.0029130645186814775;0.0;0.0;0.0;0.022025905626115685;0.001000698452948644;1.4240000001424e-05;0.09057051670105871;0.3246519584709769;0.0011419931066376347;0.12702041057102406;0.23165413533834586;8.663116844598455e-06;0.0;0.059756960830580456;0.029878480415290228;0.005876944006112377;0.040216493629070316;0.10140845070422536;8.44494031967154e-05;0.020544040943741498;0.011761770431289053;0.023662225855626298;0.07406205757432752;0.2098778587992916;0.0;0.07769977977033192;0.013540948197625878;0.01721912562007555;0.03593760533944583;0.23318560677294936;0.0;0.02603038498884705;0.0;0.001345840332390592;0.4227696404793609
24633000;0.0;0.0025319021879248757;0.07292188836139533;0.0;0.2430141489670287;0.0;0.0;0.0;0.022272351500306185;0.0;0.002651394129726298;0.1457185139824454;0.04958995233120805;0.00020158467733824966;0.0;0.0;0.0;0.0;0.0;3.081080000308108e-05;0.014409240441904378;0.2746070626658502;0.00010055399726921543;0.01997856705450092;0.21977443609022557;3.141203358878897e-05;0.0;0.0;0.1550826699326393;0.0;0.0;0.015492957746478872;2.893583171182044e-05;0.011793099061542828;0.0025582308774955644;0.04559635143066079;0.11390079608083283;0.0386297840024407;0.0;0.1344321970470164;0.0;0.01489582657233725;0.06217741229988628;0.14288707070800089;0.0;0.0;0.0;0.002049083800461633;0.4760185662712738
24635000;0.0;0.004559186794444359;0.08909674210851445;0.0;0.2622736056070481;0.0;0.05671714028901334;0.0;0.08030958307405102;0.0;0.0011939982586872452;0.18509515660651318;0.17637297607281868;4.9875763145858104e-05;0.0;0.0;0.0;0.0;0.0;4.4560000004456005e-06;0.07138155694022745;0.15220908525202242;0.00015799323585040034;0.020301804604853764;0.22631578947368422;1.4207295943200513e-05;0.0;0.052530595312175896;0.052530595312175896;0.00012750152273956008;0.0;0.015023474178403757;3.23120777815483e-05;0.011602276174539334;0.00870068150325064;0.03356043730316481;0.15914747977598007;0.16879556956237607;0.0;0.13660720459102538;0.0;0.0340578660755508;0.0;0.20498664208748382;0.0;0.0;0.0;0.003218001662307823;0.7878787878787878
24637000;0.0;0.003014484067085492;0.08717586052496662;0.0;0.2951784680427084;0.0;0.0;0.0;0.0991664875927347;0.0;0.0012741155370488602;0.12174895540206361;0.18348807929413768;0.00039545053991305566;0.0;5.193206658010571e-05;0.0;0.0;0.0;5.356670000535667e-06;0.08126347151752442;0.2920098917029078;0.0012174390449567801;0.0;0.30022556390977445;2.036974632486743e-05;0.0;0.0863818538415622;0.0863818538415622;0.0;0.0;0.0;0.0;0.006980325671060486;0.007387064415781388;0.07655951680197445;0.16653875671527246;0.1936529156592039;0.0;0.22463829908189079;0.0;0.046670922472422736;0.10389942623250374;0.0983156279032193;0.0;0.033447378704864195;0.0;0.02863751750935174;0.5517938352703385
24701000;0.0;0.17452496534885822;0.11128996168396293;0.015951427031772825;0.40422649584061293;0.037539565064698424;0.0015161806959127072;0.0956341648021692;0.04530658243851317;0.0;0.0028583640716076534;0.0019792091203730657;0.24170867392112338;0.0019418185484551072;0.0;0.005410854002190937;0.0;0.04430655641329873;0.00044732162461806537;0.0;0.07799133671734353;0.0;0.0014872689272204572;0.005427143201723377;0.22075187969924812;3.646505621951712e-07;0.0;0.022468234230787358;0.0056170585576968395;0.001316996885031234;0.01134085786291161;0.1192488262910798;5.55667599937621e-05;0.22040838544266017;0.028570399352798582;0.0051880848416537145;0.048732003094095436;0.27493530789257575;0.0;0.007303654784711768;0.03275409256395541;0.0076882085197399605;0.03715885043185445;0.1593699292021485;0.01849240640287921;0.03479913920463493;0.017876995844042065;0.00390653105056452;0.9720403709765412
24703000;0.0;0.010290672948310852;0.06936607686450277;0.036517810646032565;0.3777772321506866;0.03976808622349825;0.0;0.0;0.06793199600133289;0.0;0.0004309261216230589;0.047575808063978674;0.1711586333967109;0.00042055097829883767;0.0;0.0;0.0;0.029860698607710474;7.314854041080444e-06;0.0;0.09761816262522212;0.008150616461179608;0.0001336375298145068;0.013045651449516828;0.23406015037593983;4.190600262522282e-06;0.0;0.03375541486171276;0.03375541486171276;8.317204236070215e-05;0.0;0.0018779342723004697;6.208221468639581e-05;0.018162424527101744;0.013192550029448807;0.018829410076437767;0.07437520826391203;0.15386985700107134;0.0;0.0877818504942797;0.01784764053007972;0.024316779199560205;0.12180225639072689;0.1564192888084924;0.0;0.032675558986333085;0.0;0.029497160620119634;0.9083053288526163
24705000;0.0;0.02569362881740997;0.08109406001069965;0.018066739272506974;0.37449433826841877;0.0436553295070481;0.010818617042322249;0.0;0.06654858815926566;0.0;0.0010466276267657806;0.00941501918942801;0.22153762128672738;0.0007373590519891937;0.0;0.0;0.0;0.017727857613469355;0.00012208663141578168;0.0;0.11358144637954874;0.0161296704166282;0.0012949509036103927;0.005163340938765282;0.20481203007518795;1.2998530983154227e-06;0.0;0.026720124500481383;0.013360062250240692;0.0003044802326780015;0.017982670166044604;0.06338028169014084;8.760285283665593e-05;0.046182196713932026;0.0156879882571584;0.00932715899059974;0.05151471189480764;0.26456635920187066;0.0;0.034743195776127736;0.00504565795440596;0.013474079913618858;0.0642775185064464;0.17160801585885768;0.02932254763609676;0.018105732234965623;0.0;0.021929154290047423;0.718690521507423
24706000;0.0;0.005775557558356049;0.084954655350183;0.0;0.39571129707112973;0.03397179494572823;0.0;0.0;0.10272073744769875;0.0;0.003522152214211997;0.01166767455543933;0.2427778119616047;0.0006157010949423767;0.0;0.0;0.0;0.0;0.0;0.0;0.060571728206013024;0.06396443514644351;0.0004657227389328012;0.03839239016736402;0.20857142857142855;1.9556747572062898e-06;0.0;0.033113232217573216;0.033113232217573216;0.00047805666405674;0.0;0.3028169014084507;1.537804365501536e-05;0.018518382604781336;0.013177155830316497;0.009046394332604067;0.06384021966527197;0.20538084311872948;0.0;0.08611183751743375;0.010004626649501127;0.02862499517960781;0.03982833980872683;0.15344347728631202;0.0;0.012821568059360041;0.0;0.07684444216870996;0.8190661478599223
24707000;0.0;0.010052687364067262;0.08396398396589197;0.05343592127657106;0.43706913807940845;0.0406020731065225;0.0;0.0;0.10251587946559178;0.0;0.001506334404791365;0.011602818320709944;0.2256339261641659;0.0007457448723985576;0.0;0.0;0.0;0.0;0.0;0.0;0.10211272200882827;0.07155999089815687;0.0008682581006984652;0.01272632708123395;0.19593984962406014;4.709259954001899e-06;0.46852360890751604;0.0329291681565517;0.0;0.0017892925749498011;0.0;0.002816901408450704;0.00011221297786250203;0.018622968225542866;0.015622258920959677;0.011210131702155122;0.054416019243896885;0.22392491468769737;0.0;0.0;0.0;0.009488626515993913;0.039606948978596734;0.14455946126083014;0.0;0.019125446643952593;0.0;0.008484218054155966;0.8907103825136612
24711000;0.0;0.0195941464360557;0.09285623841728476;0.0;0.38562516474826464;0.03549442405036831;0.0;0.0;0.033950473010573176;0.0;0.0014856085933780806;0.013241977369690225;0.27811057645094767;0.0030347078571383375;0.0;0.0002388005263461185;0.0;0.01385209245683224;0.000594184943707098;0.0;0.28054338095265413;0.11342979039139306;0.0011079754142198667;0.029048414023372285;0.2055639097744361;2.428027246940626e-06;0.0;0.03758115377480987;0.03758115377480987;0.0024534822433755266;0.05058430717863105;0.34131455399061034;0.00028791640045946744;0.0327799469610232;0.015612291944347517;0.011440526937714808;0.0672787979966611;0.13901305042454268;0.0;0.0488653929388487;0.193594851818558;0.03790187947654693;0.022601160664599728;0.15123325843824922;0.0;0.012732618579593754;0.0;0.01513361429888976;0.9025742574257426
25601000;0.03685278370933792;0.0030343161991057913;0.12184588989076596;0.0;0.37770510970240595;0.11127282610716002;0.0;0.0;0.04886844845539743;0.0;0.0008022861615466058;0.3303829688765475;0.09637176633930211;0.00019382322082996773;0.0;0.0012176935654119947;0.0;0.0;0.0;3.820000000382e-06;0.12455290421202886;0.3113039453893324;0.0014013062316861832;0.04529677195418257;0.16090225563909774;6.333612275209392e-05;0.0;0.11720467430290409;0.11720467430290409;0.0;0.0;0.0;0.0;0.005094114826449031;0.0036651733777718493;0.0479362854148443;0.25824366539396043;0.23647702970518747;0.0;0.0;0.0;0.01688641776648853;0.0;0.2477366620299447;0.0;0.0;0.0;0.8491296970991522;0.6818181818181818
25602000;0.002686500119302656;0.03525932716186766;0.2855274507408601;0.35488973364230475;0.6241101076372736;0.18553429494321477;0.0;0.0;0.13001941481255713;0.0;0.0013397420709623492;0.05439462054251753;0.2168456532262402;0.04673196139295455;0.0;0.05546648934671214;0.0;0.1934627731471052;0.03394167257895777;1.6070000001607e-06;0.19632480309040445;0.13046327339225847;0.06386072213544358;0.0894925327644011;0.31278195488721805;5.900434070329416e-06;0.0;0.07718683328253581;0.07718683328253581;0.020528869972632032;0.0;0.054460093896713614;0.003713045807025221;0.007834747379854975;0.0016142234122618244;0.03815372922145366;0.21258762572386466;0.4441341972189176;0.0;0.2007264045514579;0.0886188544768246;0.022241589264821757;0.0;0.3514012095157125;0.0;0.254039773362657;0.0;0.24546125925278625;0.2734225621414914
25604000;0.02017605449147827;0.02237725562957103;0.17040241626683403;0.04578074598911509;0.3295460641745562;0.07854089832032424;0.0;0.0;0.06351959228005681;0.0;1.796536406045719e-05;0.18638644623610995;0.06379224762007736;0.0010099803448098304;0.0;0.00028177148765873137;0.0;0.03119585196540338;1.797848187347174e-05;5.39990000053999e-05;0.06708757072609396;0.224797393265937;0.0017421602971357554;0.02453212465535968;0.2037593984962406;2.5037926921137164e-05;0.0;0.10579413484835826;0.0846353078786866;0.0015533090041579259;0.0;0.16666666666666666;0.00012670101848086387;0.02908948125532102;0.007712682545012964;0.04830205145076005;0.24475728966496782;0.09644987903338104;0.0;0.0;0.0;0.0;0.0;0.17889447488719293;0.0;0.036867498231342236;0.0;0.0638940806874636;0.8504035874439462
25605000;0.07989894533751224;0.007342295987959692;0.11380901253256294;0.0;0.3175165918580747;0.07363448196169071;0.0;0.0;0.0;0.0;0.000790409378965436;0.27336745956660813;0.0;0.0002504957960212701;0.0;0.0011957659605530073;0.0;0.0;0.0;7.4220000007422e-06;0.0;0.4187412713429743;0.00035382077814721406;0.5114880389241789;0.15436090225563912;8.336829881218903e-05;0.0;0.045636797765463796;0.18254719106185519;0.0;0.0;0.0;6.063473411492792e-05;0.01338390139838926;0.007920927711246549;0.04312784330603585;0.22624679010677118;0.06820644657492705;0.0;0.0;0.0;0.006575181725267395;0.05489158766628695;0.23373713375207178;0.0;0.0;0.0;0.11783013580553789;0.5111928856179085
25606000;0.011790339882707774;0.039582731942292906;0.26082633094519914;0.0;0.5232781117138249;0.15403742190098002;0.0;0.0;0.037021103064066856;0.0;0.001668189333315126;0.39770194986072427;0.11600852039980337;0.06565638661320634;0.0;0.05513495695506701;0.0;0.0;0.0;3.3290000003329003e-06;0.10224861237031353;0.4088022284122563;0.020580798265946932;0.04362116991643454;0.17518796992481203;2.8596642090346833e-05;0.0;0.22573816155988857;0.0;0.16712523478204977;0.0;0.02910798122065728;0.0008647115960317487;0.005297169949798902;0.011841436604496295;0.031195299008263823;0.43520891364902503;0.07590978524575433;0.0;0.0;0.0;0.01626176142125464;0.13575805809789096;0.19269315349655478;0.0;0.0;0.0;0.6373368136042231;0.8868445262189513
25607000;0.10457003075368665;0.0035874123254496936;0.11731700022326036;0.0;0.3525567602127572;0.09931454082362022;0.0;0.0;0.0;0.0;0.003613980990368803;0.39977492030671147;0.0;0.00015329937925486097;0.0;0.0014185338932596945;0.0;0.0;0.0;1.7580000001758001e-06;0.0;0.5900577237873698;0.003443367519399593;0.033729645903334195;0.14962406015037594;0.00012045613760921309;0.0;0.08727492030671147;0.08727492030671147;0.0;0.0;0.0;0.0;0.0069069322529822195;0.004291765102496661;0.053438315656043324;0.3365210648746446;0.14348034324855877;0.0;0.22696074208092817;0.0;0.0;0.10497359967507292;0.4824700676477962;0.0;0.0;0.0;0.2630755132693618;0.38067292644757433
25608000;0.057974622858498234;0.01052204782188101;0.12004741742773835;0.0;0.3906636432832668;0.09374015786874308;0.010351833623583453;0.0;0.05969743317937457;0.0;0.002032716062974145;0.22972429393503443;0.08934655864314378;0.0005540685256171412;0.0;0.001707549169360689;0.0;0.016962965950204273;0.00032700070399580304;9.6880000009688e-06;0.07683378063112646;0.24076626031649884;0.0010752812920133792;0.029643370939653215;0.17142857142857143;6.173668206037143e-05;0.0;0.07670174907246158;0.03835087453623079;0.001121381889103205;0.10324070568637844;0.08967136150234742;0.00014484256465313003;0.015963068432023015;0.011473959508561742;0.05951063336206254;0.23237676989475278;0.24359841758728468;0.0;0.0;0.25491609927136544;0.01657635822924514;0.23064067756276432;0.2463056444776665;0.0;0.014849602864842222;0.0;0.8714736463657491;0.6241446725317693
