,from_territory_id,to_territory_id,n_people
1636,39,131,3
1637,39,132,2
1638,39,133,2
1639,39,134,3
1640,39,135,12
1641,39,136,15
1642,39,137,3
1643,39,139,1
1644,39,140,3
1645,39,141,1
1646,39,143,1
1647,39,144,1
1648,39,145,1
1649,39,146,2
1650,39,147,2
1651,39,149,7
1652,39,152,1
1653,39,154,2
1654,39,155,2
1655,39,156,1
1656,39,158,10
1657,39,160,2
1658,39,161,12
1659,39,163,2
1660,39,164,1
1661,39,165,1
1662,39,167,2
1663,39,169,20
1664,39,170,4
1665,39,171,2
1666,39,173,6
1667,39,175,1
1668,39,176,2
1669,39,177,2
1670,39,178,1
1671,39,180,21
1672,39,181,2
1673,39,185,4
1674,39,186,47
1675,39,187,3
1676,39,188,2
1677,39,190,2
1678,39,192,4
1679,39,194,4
1680,39,195,1
1681,39,196,1
1682,39,197,8
1683,39,199,1
1684,39,200,5
1685,39,202,2
1686,39,203,1
1687,39,204,1
1688,40,5,1
1689,40,7,1
1690,40,11,1
1691,40,15,1
1692,40,29,1
1693,40,35,4
1694,40,36,2
1695,40,39,4
1696,40,42,1
1697,40,44,4
1698,40,50,1
1699,40,51,1
1700,40,60,1
1701,40,73,2
1702,40,109,1
1703,40,111,1
1704,40,117,1
1705,40,135,1
1706,40,136,1
1707,40,161,1
1708,40,169,1
1709,40,180,1
1710,40,186,2
1711,41,5,2
1712,41,6,1
1713,41,7,1
1714,41,9,1
1715,41,11,1
1716,41,12,1
1717,41,14,1
1718,41,15,1
1719,41,16,1
1720,41,17,1
1721,41,19,1
1722,41,29,2
1723,41,35,7
1724,41,36,5
1725,41,37,1
1726,41,38,1
1727,41,39,8
1728,41,40,1
1729,41,42,3
1730,41,44,7
1731,41,45,1
1732,41,47,1
1733,41,48,1
1734,41,49,1
1735,41,50,1
1736,41,51,2
1737,41,52,1
1738,41,59,1
1739,41,60,2
1740,41,63,1
1741,41,69,1
1742,41,70,1
1743,41,73,3
1744,41,77,1
1745,41,79,1
1746,41,80,1
1747,41,82,1
1748,41,91,1
1749,41,103,1
1750,41,109,1
1751,41,111,2
1752,41,117,1
1753,41,128,1
1754,41,135,1
1755,41,136,1
1756,41,149,1
1757,41,158,1
1758,41,161,1
1759,41,169,2
1760,41,173,1
1761,41,180,2
1762,41,186,4
1763,41,197,1
1764,42,3,1
1765,42,4,1
1766,42,5,5
1767,42,6,2
1768,42,7,3
1769,42,9,2
1770,42,11,3
1771,42,12,2
1772,42,14,2
1773,42,15,4
1774,42,16,3
1775,42,17,2
1776,42,19,2
1777,42,21,1
1778,42,22,1
1779,42,24,1
1780,42,26,1
1781,42,29,7
1782,42,31,1
1783,42,33,1
1784,42,35,21
1785,42,36,15
1786,42,37,3
1787,42,38,2
1788,42,39,24
1789,42,40,3
1790,42,41,2
1791,42,44,21
1792,42,45,2
1793,42,46,1
1794,42,47,2
1795,42,48,3
1796,42,49,2
1797,42,50,5
1798,42,51,7
1799,42,52,3
1800,42,53,2
1801,42,55,1
1802,42,56,1
1803,42,58,1
1804,42,59,3
1805,42,60,7
1806,42,61,1
1807,42,62,1
1808,42,63,2
1809,42,64,2
1810,42,65,1
1811,42,66,1
1812,42,68,1
1813,42,69,2
1814,42,70,2
1815,42,71,1
1816,42,72,1
1817,42,73,9
1818,42,74,1
1819,42,75,1
1820,42,76,1
1821,42,77,2
1822,42,78,1
1823,42,79,2
1824,42,80,2
1825,42,81,1
1826,42,82,2
1827,42,83,1
1828,42,84,1
1829,42,91,3
1830,42,96,1
1831,42,103,3
1832,42,109,4
1833,42,111,6
1834,42,112,1
1835,42,113,1
1836,42,114,1
1837,42,115,1
1838,42,117,3
1839,42,118,1
1840,42,120,1
1841,42,121,1
1842,42,123,1
1843,42,125,1
1844,42,126,1
1845,42,128,2
1846,42,130,1
1847,42,131,1
1848,42,134,1
1849,42,135,4
1850,42,136,4
1851,42,137,1
1852,42,140,1
1853,42,146,1
1854,42,147,1
1855,42,149,2
1856,42,158,3
1857,42,161,3
1858,42,169,6
1859,42,170,1
1860,42,171,1
1861,42,173,2
1862,42,180,6
1863,42,185,1
1864,42,186,13
1865,42,187,1
1866,42,188,1
1867,42,190,1
1868,42,192,1
1869,42,194,1
1870,42,197,2
1871,42,200,1
1872,42,202,1
1873,44,3,1
1874,44,4,1
1875,44,5,4
1876,44,6,2
1877,44,7,3
1878,44,9,2
1879,44,11,3
1880,44,12,2
1881,44,14,1
1882,44,15,3
1883,44,16,2
1884,44,17,2
1885,44,19,2
1886,44,22,1
1887,44,26,1
1888,44,29,6
1889,44,31,1
1890,44,33,1
1891,44,35,17
1892,44,36,12
1893,44,37,2
1894,44,38,1
1895,44,39,20
1896,44,40,2
1897,44,41,1
1898,44,42,7
1899,44,45,1
1900,44,46,1
1901,44,47,2
1902,44,48,2
1903,44,49,2
1904,44,50,4
1905,44,51,5
1906,44,52,2
1907,44,53,1
1908,44,55,1
1909,44,56,1
1910,44,58,1
1911,44,59,2
1912,44,60,5
1913,44,61,1
1914,44,63,2
1915,44,64,1
1916,44,65,1
1917,44,66,1
1918,44,68,1
1919,44,69,1
1920,44,70,1
1921,44,71,1
1922,44,72,1
1923,44,73,7
1924,44,74,1
1925,44,75,1
1926,44,76,1
1927,44,77,2
1928,44,78,1
1929,44,79,1
1930,44,80,2
1931,44,82,2
1932,44,83,1
1933,44,84,1
1934,44,91,2
1935,44,96,1
1936,44,103,2
1937,44,109,3
1938,44,111,5
1939,44,112,1
1940,44,113,1
1941,44,115,1
1942,44,117,3
1943,44,118,1
1944,44,120,1
1945,44,126,1
1946,44,128,1
1947,44,130,1
1948,44,131,1
1949,44,134,1
1950,44,135,3
1951,44,136,4
1952,44,137,1
1953,44,140,1
1954,44,146,1
1955,44,149,2
1956,44,158,2
1957,44,161,3
1958,44,169,5
1959,44,170,1
1960,44,173,1
1961,44,180,5
1962,44,185,1
1963,44,186,11
1964,44,187,1
1965,44,190,1
1966,44,192,1
1967,44,194,1
1968,44,197,2
1969,44,200,1
1970,44,202,1
1971,45,5,1
1972,45,7,1
1973,45,11,1
1974,45,15,1
1975,45,16,1
1976,45,29,1
1977,45,35,4
1978,45,36,3
1979,45,37,1
1980,45,39,5
1981,45,40,1
1982,45,42,2
1983,45,44,4
1984,45,48,1
1985,45,50,1
1986,45,51,1
1987,45,52,1
1988,45,59,1
1989,45,60,1
1990,45,73,2
1991,45,91,1
1992,45,103,1
1993,45,109,1
1994,45,111,1
1995,45,117,1
1996,45,135,1
1997,45,136,1
1998,45,158,1
1999,45,161,1
2000,45,169,1
2001,45,180,1
2002,45,186,3
2003,46,5,1
2004,46,7,1
2005,46,11,1
2006,46,15,1
2007,46,29,1
2008,46,35,4
2009,46,36,3
2010,46,39,4
2011,46,42,1
2012,46,44,4
2013,46,50,1
2014,46,51,1
2015,46,60,1
2016,46,73,2
2017,46,109,1
2018,46,111,1
2019,46,117,1
2020,46,135,1
2021,46,136,1
2022,46,161,1
2023,46,169,1
2024,46,180,1
2025,46,186,2
2026,47,5,2
2027,47,6,1
2028,47,7,1
2029,47,9,1
2030,47,11,1
2031,47,12,1
2032,47,14,1
2033,47,15,1
2034,47,16,1
2035,47,17,1
2036,47,19,1
2037,47,29,2
2038,47,35,7
2039,47,36,5
2040,47,37,1
2041,47,38,1
2042,47,39,8
2043,47,40,1
2044,47,41,1
2045,47,42,3
2046,47,44,7
2047,47,45,1
2048,47,48,1
2049,47,49,1
2050,47,50,1
2051,47,51,2
2052,47,52,1
2053,47,59,1
2054,47,60,2
2055,47,63,1
2056,47,64,1
2057,47,69,1
2058,47,70,1
2059,47,73,3
2060,47,77,1
2061,47,79,1
2062,47,80,1
2063,47,82,1
2064,47,91,1
2065,47,103,1
2066,47,109,1
2067,47,111,2
2068,47,117,1
2069,47,128,1
2070,47,135,1
2071,47,136,1
2072,47,149,1
2073,47,158,1
2074,47,161,1
2075,47,169,2
2076,47,173,1
2077,47,180,2
2078,47,186,4
2079,47,197,1
2080,48,3,1
2081,48,4,1
2082,48,5,3
2083,48,6,1
2084,48,7,2
2085,48,9,1
2086,48,11,2
2087,48,12,1
2088,48,14,1
2089,48,15,2
2090,48,16,1
2091,48,17,1
2092,48,19,1
2093,48,26,1
2094,48,29,4
2095,48,35,11
2096,48,36,8
2097,48,37,1
2098,48,38,1
2099,48,39,13
2100,48,40,1
2101,48,41,1
2102,48,42,4
2103,48,44,11
2104,48,45,1
2105,48,46,1
2106,48,47,1
2107,48,49,1
2108,48,50,2
2109,48,51,3
2110,48,52,1
2111,48,53,1
2112,48,56,1
2113,48,59,1
2114,48,60,3
2115,48,63,1
2116,48,64,1
2117,48,69,1
2118,48,70,1
2119,48,71,1
2120,48,72,1
2121,48,73,5
2122,48,75,1
2123,48,77,1
2124,48,78,1
2125,48,79,1
2126,48,80,1
2127,48,82,1
2128,48,84,1
2129,48,91,1
2130,48,96,1
2131,48,103,1
2132,48,109,2
2133,48,111,3
2134,48,113,1
2135,48,117,2
2136,48,120,1
2137,48,126,1
2138,48,128,1
2139,48,130,1
2140,48,135,2
2141,48,136,2
2142,48,149,1
2143,48,158,1
2144,48,161,2
2145,48,169,3
2146,48,170,1
2147,48,173,1
2148,48,180,3
2149,48,185,1
2150,48,186,7
2151,48,192,1
2152,48,194,1
2153,48,197,1
2154,48,200,1
2155,49,5,2
2156,49,6,1
2157,49,7,1
2158,49,9,1
2159,49,11,1
2160,49,12,1
2161,49,14,1
2162,49,15,1
2163,49,16,1
2164,49,17,1
2165,49,19,1
2166,49,29,2
2167,49,35,7
2168,49,36,5
2169,49,37,1
2170,49,38,1
2171,49,39,8
2172,49,40,1
2173,49,41,1
2174,49,42,3
2175,49,44,7
2176,49,45,1
2177,49,47,1
2178,49,48,1
2179,49,50,2
2180,49,51,2
2181,49,52,1
2182,49,53,1
2183,49,59,1
2184,49,60,2
2185,49,63,1
2186,49,64,1
2187,49,69,1
2188,49,70,1
2189,49,73,3
2190,49,77,1
2191,49,79,1
2192,49,80,1
2193,49,82,1
2194,49,91,1
2195,49,103,1
2196,49,109,1
2197,49,111,2
2198,49,117,1
2199,49,128,1
2200,49,135,1
2201,49,136,1
2202,49,149,1
2203,49,158,1
2204,49,161,1
2205,49,169,2
2206,49,173,1
2207,49,180,2
2208,49,186,4
2209,49,197,1
2210,50,3,1
2211,50,4,1
2212,50,5,3
2213,50,6,1
2214,50,7,2
2215,50,9,1
2216,50,11,2
2217,50,12,1
2218,50,14,1
2219,50,15,2
2220,50,16,2
2221,50,17,1
2222,50,19,1
2223,50,22,1
2224,50,26,1
2225,50,29,5
2226,50,35,14
2227,50,36,10
2228,50,37,2
2229,50,38,1
2230,50,39,16
2231,50,40,2
2232,50,41,1
2233,50,42,6
2234,50,44,14
2235,50,45,1
2236,50,46,1
2237,50,47,2
2238,50,48,2
2239,50,49,2
2240,50,51,4
2241,50,52,2
2242,50,53,1
2243,50,55,1
2244,50,56,1
2245,50,59,2
2246,50,60,4
2247,50,61,1
2248,50,63,1
2249,50,64,1
2250,50,65,1
2251,50,66,1
2252,50,68,1
2253,50,69,1
2254,50,70,1
2255,50,71,1
2256,50,72,1
2257,50,73,6
2258,50,75,1
2259,50,76,1
2260,50,77,1
2261,50,78,1
2262,50,79,1
2263,50,80,1
2264,50,82,1
2265,50,83,1
2266,50,84,1
2267,50,91,2
2268,50,96,1
2269,50,103,2
2270,50,109,2
2271,50,111,4
2272,50,112,1
2273,50,113,1
2274,50,115,1
2275,50,117,2
2276,50,118,1
2277,50,120,1
2278,50,126,1
2279,50,128,1
2280,50,130,1
2281,50,131,1
2282,50,134,1
2283,50,135,2
2284,50,136,3
2285,50,137,1
2286,50,140,1
2287,50,149,1
2288,50,158,2
2289,50,161,2
2290,50,169,4
2291,50,170,1
2292,50,173,1
2293,50,180,4
2294,50,185,1
2295,50,186,9
2296,50,192,1
2297,50,194,1
2298,50,197,1
2299,50,200,1
2300,51,3,1
2301,51,4,1
2302,51,5,2
2303,51,6,1
2304,51,7,2
2305,51,9,1
2306,51,11,1
2307,51,12,1
2308,51,14,1
2309,51,15,2
2310,51,16,1
2311,51,17,1
2312,51,19,1
2313,51,26,1
2314,51,29,3
2315,51,35,10
2316,51,36,7
2317,51,37,1
2318,51,38,1
2319,51,39,11
2320,51,40,1
2321,51,41,1
2322,51,42,4
2323,51,44,10
2324,51,45,1
2325,51,46,1
2326,51,47,1
2327,51,48,1
2328,51,49,1
2329,51,50,2
2330,51,52,1
2331,51,53,1
2332,51,59,1
2333,51,60,3
2334,51,63,1
2335,51,64,1
2336,51,69,1
2337,51,70,1
2338,51,71,1
2339,51,72,1
2340,51,73,4
2341,51,75,1
2342,51,77,1
2343,51,78,1
2344,51,79,1
2345,51,80,1
2346,51,82,1
2347,51,84,1
2348,51,91,1
2349,51,103,1
2350,51,109,2
2351,51,111,3
2352,51,113,1
2353,51,117,2
2354,51,120,1
2355,51,128,1
2356,51,135,2
2357,51,136,2
2358,51,149,1
2359,51,158,1
2360,51,161,2
2361,51,169,3
2362,51,173,1
2363,51,180,3
2364,51,186,6
2365,51,192,1
2366,51,197,1
2367,51,200,1
2368,52,5,1
2369,52,7,1
2370,52,11,1
2371,52,15,1
2372,52,16,1
2373,52,29,2
2374,52,35,5
2375,52,36,3
2376,52,37,1
2377,52,39,5
2378,52,40,1
2379,52,42,2
2380,52,44,5
2381,52,48,1
2382,52,49,1
2383,52,50,1
2384,52,51,1
2385,52,59,1
2386,52,60,1
2387,52,73,2
2388,52,91,1
2389,52,103,1
2390,52,109,1
2391,52,111,1
2392,52,117,1
2393,52,135,1
2394,52,136,1
2395,52,158,1
2396,52,161,1
2397,52,169,1
2398,52,180,1
2399,52,186,3
2400,53,5,1
2401,53,15,1
2402,53,29,1
2403,53,35,3
2404,53,36,2
2405,53,39,3
2406,53,42,1
2407,53,44,3
2408,53,50,1
2409,53,51,1
2410,53,60,1
2411,53,73,1
2412,53,109,1
2413,53,111,1
2414,53,135,1
2415,53,136,1
2416,53,169,1
2417,53,180,1
2418,53,186,2
2419,55,5,2
2420,55,6,1
2421,55,7,1
2422,55,9,1
2423,55,11,1
2424,55,12,1
2425,55,14,1
2426,55,15,1
2427,55,16,1
2428,55,17,1
2429,55,19,1
2430,55,29,2
2431,55,35,7
2432,55,36,5
2433,55,37,1
2434,55,38,1
2435,55,39,8
2436,55,40,1
2437,55,42,3
2438,55,44,7
2439,55,45,1
2440,55,47,1
2441,55,48,1
2442,55,49,1
2443,55,50,1
2444,55,51,2
2445,55,52,1
2446,55,59,1
2447,55,60,2
2448,55,63,1
2449,55,69,1
2450,55,70,1
2451,55,73,3
2452,55,77,1
2453,55,79,1
2454,55,80,1
2455,55,82,1
2456,55,91,1
2457,55,103,1
2458,55,109,1
2459,55,111,2
2460,55,117,1
2461,55,128,1
2462,55,135,1
2463,55,136,1
2464,55,149,1
2465,55,158,1
2466,55,161,1
2467,55,169,2
2468,55,173,1
2469,55,180,2
2470,55,186,4
2471,55,197,1
2472,56,5,1
2473,56,7,1
2474,56,11,1
2475,56,12,1
2476,56,15,1
2477,56,16,1
2478,56,17,1
2479,56,29,2
2480,56,35,5
2481,56,36,4
2482,56,37,1
2483,56,39,6
2484,56,40,1
2485,56,42,2
2486,56,44,5
2487,56,47,1
2488,56,48,1
2489,56,49,1
2490,56,50,1
2491,56,51,2
2492,56,52,1
2493,56,59,1
2494,56,60,2
2495,56,73,2
2496,56,77,1
2497,56,80,1
2498,56,91,1
2499,56,103,1
2500,56,109,1
2501,56,111,2
2502,56,117,1
2503,56,135,1
2504,56,136,1
2505,56,158,1
2506,56,161,1
2507,56,169,1
2508,56,180,1
2509,56,186,3
2510,56,197,1
2511,57,35,1
2512,57,39,1
2513,57,44,1
2514,58,5,1
2515,58,6,1
2516,58,7,1
2517,58,11,1
2518,58,12,1
2519,58,15,1
2520,58,16,1
2521,58,17,1
2522,58,19,1
2523,58,29,2
2524,58,35,6
2525,58,36,4
2526,58,37,1
2527,58,39,6
2528,58,40,1
2529,58,42,2
2530,58,44,6
2531,58,47,1
2532,58,48,1
2533,58,49,1
2534,58,50,1
2535,58,51,2
2536,58,52,1
2537,58,59,1
2538,58,60,2
2539,58,63,1
2540,58,73,2
2541,58,77,1
2542,58,80,1
2543,58,82,1
2544,58,91,1
2545,58,103,1
2546,58,109,1
2547,58,111,2
2548,58,117,1
2549,58,135,1
2550,58,136,1
2551,58,158,1
2552,58,161,1
2553,58,169,1
2554,58,180,2
2555,58,186,3
2556,58,197,1
2557,59,3,1
2558,59,5,2
2559,59,6,1
2560,59,7,2
2561,59,9,1
2562,59,11,1
2563,59,12,1
2564,59,14,1
2565,59,15,2
2566,59,16,1
2567,59,17,1
2568,59,19,1
2569,59,29,3
2570,59,35,9
2571,59,36,6
2572,59,37,1
2573,59,38,1
2574,59,39,11
2575,59,40,1
2576,59,41,1
2577,59,42,4
2578,59,44,9
2579,59,45,1
2580,59,46,1
2581,59,47,1
2582,59,48,1
2583,59,49,1
2584,59,50,2
2585,59,51,3
2586,59,52,1
2587,59,53,1
2588,59,60,3
2589,59,63,1
2590,59,64,1
2591,59,69,1
2592,59,70,1
2593,59,71,1
2594,59,72,1
2595,59,73,4
2596,59,75,1
2597,59,77,1
2598,59,78,1
2599,59,79,1
2600,59,80,1
2601,59,82,1
2602,59,91,1
2603,59,103,1
2604,59,109,2
2605,59,111,3
2606,59,113,1
2607,59,117,1
2608,59,120,1
2609,59,128,1
2610,59,135,2
2611,59,136,2
2612,59,149,1
2613,59,158,1
2614,59,161,1
2615,59,169,2
2616,59,173,1
2617,59,180,3
2618,59,186,6
2619,59,192,1
2620,59,197,1
2621,59,200,1
2622,60,3,2
2623,60,4,1
2624,60,5,6
2625,60,6,2
2626,60,7,4
2627,60,9,2
2628,60,11,4
2629,60,12,3
2630,60,14,2
2631,60,15,4
2632,60,16,3
2633,60,17,2
2634,60,19,2
2635,60,21,1
2636,60,22,1
2637,60,24,1
2638,60,26,1
2639,60,29,8
2640,60,30,1
2641,60,31,1
2642,60,33,1
2643,60,35,25
2644,60,36,17
2645,60,37,3
2646,60,38,2
2647,60,39,28
2648,60,40,3
2649,60,41,2
2650,60,42,10
2651,60,44,25
2652,60,45,2
2653,60,46,2
2654,60,47,3
2655,60,48,3
2656,60,49,3
2657,60,50,5
2658,60,51,8
2659,60,52,3
2660,60,53,2
2661,60,55,1
2662,60,56,1
2663,60,58,1
2664,60,59,3
2665,60,61,1
2666,60,62,1
2667,60,63,2
2668,60,64,2
2669,60,65,1
2670,60,66,1
2671,60,68,1
2672,60,69,2
2673,60,70,2
2674,60,71,1
2675,60,72,2
2676,60,73,11
2677,60,74,1
2678,60,75,1
2679,60,76,1
2680,60,77,2
2681,60,78,2
2682,60,79,2
2683,60,80,2
2684,60,81,1
2685,60,82,2
2686,60,83,1
2687,60,84,1
2688,60,91,3
2689,60,96,1
2690,60,103,3
2691,60,109,4
2692,60,111,7
2693,60,112,1
2694,60,113,1
2695,60,114,1
2696,60,115,1
2697,60,117,4
2698,60,118,1
2699,60,120,2
2700,60,121,1
2701,60,123,1
2702,60,125,1
2703,60,126,1
2704,60,128,2
2705,60,130,1
2706,60,131,1
2707,60,132,1
2708,60,134,1
2709,60,135,4
2710,60,136,5
2711,60,137,1
2712,60,140,1
2713,60,146,1
2714,60,147,1
2715,60,149,2
2716,60,154,1
2717,60,155,1
2718,60,158,3
2719,60,160,1
2720,60,161,4
2721,60,163,1
2722,60,167,1
2723,60,169,6
2724,60,170,1
2725,60,171,1
2726,60,173,2
2727,60,176,1
2728,60,177,1
2729,60,180,7
2730,60,181,1
2731,60,185,1
2732,60,186,16
2733,60,187,1
2734,60,188,1
2735,60,190,1
2736,60,192,1
2737,60,194,1
2738,60,197,3
2739,60,200,2
2740,60,202,1
2741,61,5,2
2742,61,6,1
2743,61,7,1
2744,61,9,1
2745,61,11,1
2746,61,12,1
2747,61,14,1
2748,61,15,1
2749,61,16,1
2750,61,17,1
2751,61,19,1
2752,61,29,2
2753,61,35,7
2754,61,36,5
2755,61,37,1
2756,61,38,1
2757,61,39,8
2758,61,40,1
2759,61,41,1
2760,61,42,3
2761,61,44,7
2762,61,45,1
2763,61,47,1
2764,61,48,1
2765,61,49,1
2766,61,50,1
2767,61,51,2
2768,61,52,1
2769,61,59,1
2770,61,60,2
2771,61,63,1
2772,61,64,1
2773,61,69,1
2774,61,70,1
2775,61,73,3
2776,61,77,1
2777,61,79,1
2778,61,80,1
2779,61,82,1
2780,61,91,1
2781,61,103,1
2782,61,109,1
2783,61,111,2
2784,61,117,1
2785,61,128,1
2786,61,135,1
2787,61,136,1
2788,61,149,1
2789,61,158,1
2790,61,161,1
2791,61,169,2
2792,61,173,1
2793,61,180,2
2794,61,186,4
2795,61,197,1
2796,62,5,1
2797,62,7,1
2798,62,11,1
2799,62,15,1
2800,62,16,1
2801,62,29,1
2802,62,35,4
2803,62,36,3
2804,62,39,5
2805,62,40,1
2806,62,42,2
2807,62,44,4
2808,62,50,1
2809,62,51,1
2810,62,60,1
2811,62,73,2
2812,62,103,1
2813,62,109,1
2814,62,111,1
2815,62,117,1
2816,62,135,1
2817,62,136,1
2818,62,158,1
2819,62,161,1
2820,62,169,1
2821,62,180,1
2822,62,186,2
2823,63,5,1
2824,63,6,1
2825,63,7,1
2826,63,9,1
2827,63,11,1
2828,63,12,1
2829,63,14,1
2830,63,15,1
2831,63,16,1
2832,63,17,1
2833,63,19,1
2834,63,29,2
2835,63,35,6
2836,63,36,4
2837,63,37,1
2838,63,38,1
2839,63,39,7
2840,63,40,1
2841,63,42,2
2842,63,44,6
2843,63,45,1
2844,63,47,1
2845,63,48,1
2846,63,49,1
2847,63,50,1
2848,63,51,2
2849,63,52,1
2850,63,59,1
2851,63,60,2
2852,63,70,1
2853,63,73,3
2854,63,77,1
2855,63,79,1
2856,63,80,1
2857,63,82,1
2858,63,91,1
2859,63,103,1
2860,63,109,1
2861,63,111,2
2862,63,117,1
2863,63,135,1
2864,63,136,1
2865,63,149,1
2866,63,158,1
2867,63,161,1
2868,63,169,2
2869,63,180,2
2870,63,186,4
2871,63,197,1
2872,64,5,1
2873,64,6,1
2874,64,7,1
2875,64,11,1
2876,64,12,1
2877,64,15,1
2878,64,16,1
2879,64,17,1
2880,64,19,1
2881,64,29,2
2882,64,35,5
2883,64,36,4
2884,64,37,1
2885,64,39,6
2886,64,40,1
2887,64,42,2
2888,64,44,5
2889,64,47,1
2890,64,48,1
2891,64,49,1
2892,64,50,1
2893,64,51,2
2894,64,52,1
2895,64,59,1
2896,64,60,2
2897,64,73,2
2898,64,77,1
2899,64,80,1
2900,64,82,1
2901,64,91,1
2902,64,103,1
2903,64,109,1
2904,64,111,2
2905,64,117,1
2906,64,135,1
2907,64,136,1
2908,64,158,1
2909,64,161,1
2910,64,169,1
2911,64,180,2
2912,64,186,3
2913,64,197,1
2914,65,5,1
2915,65,15,1
2916,65,29,1
2917,65,35,3
2918,65,36,2
2919,65,39,3
2920,65,42,1
2921,65,44,3
2922,65,50,1
2923,65,51,1
2924,65,60,1
2925,65,73,1
2926,65,109,1
2927,65,111,1
2928,65,135,1
2929,65,136,1
2930,65,169,1
2931,65,180,1
2932,65,186,2
2933,66,5,1
2934,66,7,1
2935,66,11,1
2936,66,15,1
2937,66,16,1
2938,66,29,1
2939,66,35,4
2940,66,36,3
2941,66,39,5
2942,66,40,1
2943,66,42,2
2944,66,44,4
2945,66,50,1
2946,66,51,1
2947,66,60,1
2948,66,73,2
2949,66,103,1
2950,66,109,1
2951,66,111,1
2952,66,117,1
2953,66,135,1
2954,66,136,1
2955,66,158,1
2956,66,161,1
2957,66,169,1
2958,66,180,1
2959,66,186,3
2960,68,5,1
2961,68,7,1
2962,68,15,1
2963,68,29,1
2964,68,35,3
2965,68,36,2
2966,68,39,4
2967,68,42,1
2968,68,44,3
2969,68,50,1
2970,68,51,1
2971,68,60,1
2972,68,73,1
2973,68,109,1
2974,68,111,1
2975,68,135,1
2976,68,136,1
2977,68,169,1
2978,68,180,1
2979,68,186,2
2980,69,3,1
2981,69,5,2
2982,69,6,1
2983,69,7,1
2984,69,9,1
2985,69,11,1
2986,69,12,1
2987,69,14,1
2988,69,15,1
2989,69,16,1
2990,69,17,1
2991,69,19,1
2992,69,29,3
2993,69,35,8
2994,69,36,5
2995,69,37,1
2996,69,38,1
2997,69,39,9
2998,69,40,1
2999,69,41,1
3000,69,42,3
3001,69,44,8
3002,69,45,1
3003,69,47,1
3004,69,48,1
3005,69,49,1
3006,69,50,2
3007,69,51,2
3008,69,52,1
3009,69,53,1
3010,69,59,1
3011,69,60,2
3012,69,63,1
3013,69,64,1
3014,69,70,1
3015,69,73,3
3016,69,77,1
3017,69,78,1
3018,69,79,1
3019,69,80,1
3020,69,82,1
3021,69,91,1
3022,69,103,1
3023,69,109,1
3024,69,111,2
3025,69,117,1
3026,69,128,1
3027,69,135,1
3028,69,136,2
3029,69,149,1
3030,69,158,1
3031,69,161,1
3032,69,169,2
3033,69,173,1
3034,69,180,2
3035,69,186,5
3036,69,197,1
3037,69,200,1
3038,70,5,1
3039,70,6,1
3040,70,7,1
3041,70,11,1
3042,70,12,1
3043,70,15,1
3044,70,16,1
3045,70,17,1
3046,70,19,1
3047,70,29,2
3048,70,35,6
3049,70,36,4
3050,70,37,1
3051,70,39,6
3052,70,40,1
3053,70,42,2
3054,70,44,6
3055,70,47,1
3056,70,48,1
3057,70,49,1
3058,70,50,1
3059,70,51,2
3060,70,52,1
3061,70,59,1
3062,70,60,2
3063,70,63,1
3064,70,73,2
3065,70,77,1
3066,70,80,1
3067,70,82,1
3068,70,91,1
3069,70,103,1
3070,70,109,1
3071,70,111,2
3072,70,117,1
3073,70,135,1
3074,70,136,1
3075,70,158,1
3076,70,161,1
3077,70,169,1
3078,70,180,2
3079,70,186,4
3080,70,197,1
3081,71,5,1
3082,71,7,1
3083,71,11,1
3084,71,15,1
3085,71,16,1
3086,71,29,1
3087,71,35,4
3088,71,36,3
3089,71,37,1
3090,71,39,5
3091,71,40,1
3092,71,42,2
3093,71,44,4
3094,71,48,1
3095,71,49,1
3096,71,50,1
3097,71,51,1
3098,71,52,1
3099,71,59,1
3100,71,60,1
3101,71,73,2
3102,71,91,1
3103,71,103,1
3104,71,109,1
3105,71,111,1
3106,71,117,1
3107,71,135,1
3108,71,136,1
3109,71,158,1
3110,71,161,1
3111,71,169,1
3112,71,180,1
3113,71,186,3
3114,72,5,1
3115,72,7,1
3116,72,11,1
3117,72,15,1
3118,72,16,1
3119,72,29,2
3120,72,35,5
3121,72,36,3
3122,72,37,1
3123,72,39,5
3124,72,40,1
3125,72,42,2
3126,72,44,5
3127,72,47,1
3128,72,48,1
3129,72,49,1
3130,72,50,1
3131,72,51,1
3132,72,52,1
3133,72,59,1
3134,72,60,1
3135,72,73,2
3136,72,91,1
3137,72,103,1
3138,72,109,1
3139,72,111,1
3140,72,117,1
3141,72,135,1
3142,72,136,1
3143,72,158,1
3144,72,161,1
3145,72,169,1
3146,72,180,1
3147,72,186,3
3148,73,3,3
3149,73,4,2
3150,73,5,10
3151,73,6,4
3152,73,7,7
3153,73,8,1
3154,73,9,4
3155,73,11,6
3156,73,12,4
3157,73,13,1
3158,73,14,4
3159,73,15,7
3160,73,16,6
3161,73,17,4
3162,73,19,4
3163,73,21,1
3164,73,22,2
3165,73,24,1
3166,73,26,2
3167,73,28,1
3168,73,29,14
3169,73,30,1
3170,73,31,1
3171,73,32,1
3172,73,33,1
3173,73,35,42
3174,73,36,29
3175,73,37,5
3176,73,38,4
3177,73,39,49
3178,73,40,6
3179,73,41,3
3180,73,42,17
3181,73,44,42
3182,73,45,4
3183,73,46,3
3184,73,47,5
3185,73,48,5
3186,73,49,5
3187,73,50,9
3188,73,51,13
