,from_territory_id,to_territory_id,n_people
350,7,197,2
351,7,199,1
352,7,200,3
353,7,202,1
354,8,5,1
355,8,7,1
356,8,15,1
357,8,29,1
358,8,35,5
359,8,36,2
360,8,40,1
361,8,42,2
362,8,44,2
363,8,50,1
364,8,51,1
365,8,60,1
366,8,73,1
367,8,103,1
368,8,109,1
369,8,111,1
370,8,117,1
371,8,135,1
372,8,136,1
373,8,149,1
374,8,158,1
375,8,169,1
376,8,180,1
377,8,186,3
378,8,200,1
379,9,3,1
380,9,5,2
381,9,6,1
382,9,7,3
383,9,12,1
384,9,15,1
385,9,16,1
386,9,17,1
387,9,19,1
388,9,26,1
389,9,29,3
390,9,35,13
391,9,36,6
392,9,37,1
393,9,38,1
394,9,40,2
395,9,41,1
396,9,42,5
397,9,44,6
398,9,45,1
399,9,46,1
400,9,47,1
401,9,48,1
402,9,49,1
403,9,50,2
404,9,51,2
405,9,52,1
406,9,55,1
407,9,59,1
408,9,60,3
409,9,62,1
410,9,63,1
411,9,64,1
412,9,73,4
413,9,77,1
414,9,80,1
415,9,82,1
416,9,91,1
417,9,103,2
418,9,107,1
419,9,109,2
420,9,110,1
421,9,111,4
422,9,113,1
423,9,115,1
424,9,117,2
425,9,118,1
426,9,123,1
427,9,126,1
428,9,128,1
429,9,130,1
430,9,135,2
431,9,136,2
432,9,149,2
433,9,158,2
434,9,161,1
435,9,169,2
436,9,173,1
437,9,180,3
438,9,185,1
439,9,186,7
440,9,196,1
441,9,197,1
442,9,199,1
443,9,200,1
444,11,5,1
445,11,7,1
446,11,29,1
447,11,35,4
448,11,36,2
449,11,40,1
450,11,42,2
451,11,44,2
452,11,50,1
453,11,51,1
454,11,60,1
455,11,73,1
456,11,103,1
457,11,109,1
458,11,111,1
459,11,117,1
460,11,135,1
461,11,136,1
462,11,149,1
463,11,158,1
464,11,169,1
465,11,180,1
466,11,186,3
467,11,200,1
468,12,3,1
469,12,5,1
470,12,6,1
471,12,7,1
472,12,15,1
473,12,19,1
474,12,29,2
475,12,35,7
476,12,36,4
477,12,37,1
478,12,40,1
479,12,42,3
480,12,44,3
481,12,47,1
482,12,48,1
483,12,49,1
484,12,50,1
485,12,51,1
486,12,52,1
487,12,59,1
488,12,60,2
489,12,63,1
490,12,73,2
491,12,91,1
492,12,103,1
493,12,109,1
494,12,111,2
495,12,113,1
496,12,115,1
497,12,117,1
498,12,128,1
499,12,135,1
500,12,136,1
501,12,149,1
502,12,158,1
503,12,169,1
504,12,180,2
505,12,186,4
506,12,197,1
507,12,200,1
508,13,5,1
509,13,7,1
510,13,29,1
511,13,35,4
512,13,36,2
513,13,40,1
514,13,42,2
515,13,44,2
516,13,50,1
517,13,51,1
518,13,60,1
519,13,73,1
520,13,103,1
521,13,109,1
522,13,111,1
523,13,117,1
524,13,135,1
525,13,136,1
526,13,149,1
527,13,158,1
528,13,169,1
529,13,180,1
530,13,186,2
531,14,5,1
532,14,7,1
533,14,29,1
534,14,35,4
535,14,36,2
536,14,42,1
537,14,44,2
538,14,50,1
539,14,60,1
540,14,73,1
541,14,103,1
542,14,109,1
543,14,111,1
544,14,117,1
545,14,135,1
546,14,136,1
547,14,149,1
548,14,158,1
549,14,169,1
550,14,180,1
551,14,186,2
552,15,3,1
553,15,5,3
554,15,6,1
555,15,7,3
556,15,9,1
557,15,12,1
558,15,16,1
559,15,17,1
560,15,19,1
561,15,26,1
562,15,29,4
563,15,35,14
564,15,36,7
565,15,37,1
566,15,38,1
567,15,40,2
568,15,41,1
569,15,42,5
570,15,44,6
571,15,45,1
572,15,46,1
573,15,47,1
574,15,48,1
575,15,49,1
576,15,50,3
577,15,51,2
578,15,52,1
579,15,55,1
580,15,56,1
581,15,58,1
582,15,59,1
583,15,60,4
584,15,62,1
585,15,63,1
586,15,64,1
587,15,65,1
588,15,66,1
589,15,73,4
590,15,77,1
591,15,80,1
592,15,82,1
593,15,91,1
594,15,96,1
595,15,103,3
596,15,107,1
597,15,109,2
598,15,110,1
599,15,111,4
600,15,113,1
601,15,115,1
602,15,117,2
603,15,118,1
604,15,120,1
605,15,123,1
606,15,126,1
607,15,128,1
608,15,130,1
609,15,135,2
610,15,136,2
611,15,149,3
612,15,158,2
613,15,161,1
614,15,169,2
615,15,170,1
616,15,173,1
617,15,180,3
618,15,185,1
619,15,186,8
620,15,196,1
621,15,197,1
622,15,199,1
623,15,200,2
624,16,5,1
625,16,6,1
626,16,7,1
627,16,15,1
628,16,19,1
629,16,29,2
630,16,35,6
631,16,36,3
632,16,37,1
633,16,40,1
634,16,42,2
635,16,44,3
636,16,48,1
637,16,50,1
638,16,51,1
639,16,59,1
640,16,60,1
641,16,73,2
642,16,103,1
643,16,109,1
644,16,111,2
645,16,113,1
646,16,117,1
647,16,135,1
648,16,136,1
649,16,149,1
650,16,158,1
651,16,169,1
652,16,180,1
653,16,186,3
654,16,200,1
655,17,5,1
656,17,7,1
657,17,15,1
658,17,29,1
659,17,35,5
660,17,36,2
661,17,40,1
662,17,42,2
663,17,44,2
664,17,50,1
665,17,51,1
666,17,60,1
667,17,73,1
668,17,103,1
669,17,109,1
670,17,111,1
671,17,117,1
672,17,135,1
673,17,136,1
674,17,149,1
675,17,158,1
676,17,169,1
677,17,180,1
678,17,186,3
679,17,200,1
680,19,3,1
681,19,5,3
682,19,6,1
683,19,7,3
684,19,9,1
685,19,12,1
686,19,15,2
687,19,16,1
688,19,17,1
689,19,26,1
690,19,29,4
691,19,35,14
692,19,36,7
693,19,37,1
694,19,38,1
695,19,40,2
696,19,41,1
697,19,42,5
698,19,44,6
699,19,45,1
700,19,46,1
701,19,47,1
702,19,48,1
703,19,49,1
704,19,50,2
705,19,51,2
706,19,52,1
707,19,55,1
708,19,56,1
709,19,59,1
710,19,60,4
711,19,62,1
712,19,63,1
713,19,64,1
714,19,65,1
715,19,73,4
716,19,77,1
717,19,80,1
718,19,82,1
719,19,91,1
720,19,96,1
721,19,103,2
722,19,107,1
723,19,109,2
724,19,110,1
725,19,111,4
726,19,113,1
727,19,115,1
728,19,117,2
729,19,118,1
730,19,123,1
731,19,126,1
732,19,128,1
733,19,130,1
734,19,135,2
735,19,136,2
736,19,149,3
737,19,158,2
738,19,161,1
739,19,169,2
740,19,170,1
741,19,173,1
742,19,180,3
743,19,185,1
744,19,186,8
745,19,196,1
746,19,197,1
747,19,199,1
748,19,200,2
749,21,5,1
750,21,7,1
751,21,29,1
752,21,35,4
753,21,36,2
754,21,40,1
755,21,42,2
756,21,44,2
757,21,50,1
758,21,51,1
759,21,60,1
760,21,73,1
761,21,103,1
762,21,109,1
763,21,111,1
764,21,117,1
765,21,135,1
766,21,136,1
767,21,149,1
768,21,158,1
769,21,169,1
770,21,180,1
771,21,186,2
772,22,5,1
773,22,7,1
774,22,29,1
775,22,35,3
776,22,36,1
777,22,42,1
778,22,44,1
779,22,50,1
780,22,60,1
781,22,73,1
782,22,103,1
783,22,111,1
784,22,149,1
785,22,169,1
786,22,180,1
787,22,186,2
788,24,5,1
789,24,6,1
790,24,7,1
791,24,12,1
792,24,15,1
793,24,19,1
794,24,29,2
795,24,35,6
796,24,36,3
797,24,37,1
798,24,40,1
799,24,42,2
800,24,44,3
801,24,47,1
802,24,48,1
803,24,50,1
804,24,51,1
805,24,52,1
806,24,59,1
807,24,60,2
808,24,73,2
809,24,91,1
810,24,103,1
811,24,109,1
812,24,111,2
813,24,113,1
814,24,117,1
815,24,135,1
816,24,136,1
817,24,149,1
818,24,158,1
819,24,169,1
820,24,180,2
821,24,186,4
822,24,200,1
823,25,35,1
824,25,36,1
825,25,186,1
826,26,5,1
827,26,6,1
828,26,7,1
829,26,15,1
830,26,19,1
831,26,29,2
832,26,35,6
833,26,36,3
834,26,37,1
835,26,40,1
836,26,42,2
837,26,44,3
838,26,48,1
839,26,50,1
840,26,51,1
841,26,59,1
842,26,60,1
843,26,73,2
844,26,103,1
845,26,109,1
846,26,111,2
847,26,113,1
848,26,117,1
849,26,135,1
850,26,136,1
851,26,149,1
852,26,158,1
853,26,169,1
854,26,180,1
855,26,186,3
856,26,200,1
857,28,5,1
858,28,7,1
859,28,29,1
860,28,35,3
861,28,36,1
862,28,42,1
863,28,44,1
864,28,60,1
865,28,73,1
866,28,111,1
867,28,149,1
868,28,180,1
869,28,186,2
870,29,3,2
871,29,4,1
872,29,5,6
873,29,6,3
874,29,7,6
875,29,8,1
876,29,9,2
877,29,11,1
878,29,12,2
879,29,13,1
880,29,14,1
881,29,15,3
882,29,16,1
883,29,17,1
884,29,19,3
885,29,22,1
886,29,24,1
887,29,26,1
888,29,33,1
889,29,35,30
890,29,36,15
891,29,37,3
892,29,38,2
893,29,40,4
894,29,41,2
895,29,42,11
896,29,44,14
897,29,45,2
898,29,46,1
899,29,47,2
900,29,48,3
901,29,49,2
902,29,50,5
903,29,51,4
904,29,52,2
905,29,53,1
906,29,55,2
907,29,56,1
908,29,58,1
909,29,59,3
910,29,60,8
911,29,61,1
912,29,62,1
913,29,63,2
914,29,64,2
915,29,65,1
916,29,66,1
917,29,69,1
918,29,70,1
919,29,72,1
920,29,73,9
921,29,75,1
922,29,77,2
923,29,78,1
924,29,80,1
925,29,82,2
926,29,91,2
927,29,92,1
928,29,96,1
929,29,103,5
930,29,107,1
931,29,109,5
932,29,110,1
933,29,111,9
934,29,112,1
935,29,113,3
936,29,114,1
937,29,115,2
938,29,117,4
939,29,118,1
940,29,120,1
941,29,121,1
942,29,123,1
943,29,124,1
944,29,125,1
945,29,126,1
946,29,128,2
947,29,130,1
948,29,131,1
949,29,132,1
950,29,134,1
951,29,135,4
952,29,136,5
953,29,137,1
954,29,143,1
955,29,145,1
956,29,146,1
957,29,147,1
958,29,149,6
959,29,152,1
960,29,156,1
961,29,158,4
962,29,161,2
963,29,167,1
964,29,169,5
965,29,170,1
966,29,171,1
967,29,173,2
968,29,175,1
969,29,176,1
970,29,180,8
971,29,185,1
972,29,186,18
973,29,187,1
974,29,190,1
975,29,192,1
976,29,194,1
977,29,196,2
978,29,197,2
979,29,199,1
980,29,200,3
981,29,202,1
982,29,204,1
983,30,5,1
984,30,7,1
985,30,29,1
986,30,35,4
987,30,36,2
988,30,40,1
989,30,42,2
990,30,44,2
991,30,50,1
992,30,51,1
993,30,60,1
994,30,73,1
995,30,103,1
996,30,109,1
997,30,111,1
998,30,117,1
999,30,135,1
1000,30,136,1
1001,30,149,1
1002,30,158,1
1003,30,169,1
1004,30,180,1
1005,30,186,3
1006,31,29,1
1007,31,35,2
1008,31,36,1
1009,31,42,1
1010,31,44,1
1011,31,60,1
1012,31,73,1
1013,31,111,1
1014,31,186,1
1015,32,5,1
1016,32,7,1
1017,32,29,1
1018,32,35,4
1019,32,36,2
1020,32,40,1
1021,32,42,2
1022,32,44,2
1023,32,50,1
1024,32,51,1
1025,32,60,1
1026,32,73,1
1027,32,103,1
1028,32,109,1
1029,32,111,1
1030,32,117,1
1031,32,135,1
1032,32,136,1
1033,32,149,1
1034,32,158,1
1035,32,169,1
1036,32,180,1
1037,32,186,2
1038,33,5,1
1039,33,7,1
1040,33,29,1
1041,33,35,4
1042,33,36,2
1043,33,42,1
1044,33,44,2
1045,33,50,1
1046,33,60,1
1047,33,73,1
1048,33,103,1
1049,33,109,1
1050,33,111,1
1051,33,117,1
1052,33,135,1
1053,33,136,1
1054,33,149,1
1055,33,169,1
1056,33,180,1
1057,33,186,2
1058,35,3,2
1059,35,4,1
1060,35,5,7
1061,35,6,3
1062,35,7,7
1063,35,8,1
1064,35,9,2
1065,35,11,1
1066,35,12,3
1067,35,13,1
1068,35,14,1
1069,35,15,4
1070,35,16,1
1071,35,17,1
1072,35,19,3
1073,35,22,1
1074,35,24,1
1075,35,26,2
1076,35,29,9
1077,35,31,1
1078,35,33,1
1079,35,36,17
1080,35,37,4
1081,35,38,2
1082,35,40,5
1083,35,41,2
1084,35,42,13
1085,35,44,16
1086,35,45,2
1087,35,46,2
1088,35,47,3
1089,35,48,3
1090,35,49,3
1091,35,50,6
1092,35,51,4
1093,35,52,3
1094,35,53,1
1095,35,55,2
1096,35,56,1
1097,35,58,1
1098,35,59,4
1099,35,60,9
1100,35,61,1
1101,35,62,2
1102,35,63,3
1103,35,64,2
1104,35,65,1
1105,35,66,1
1106,35,69,1
1107,35,70,1
1108,35,71,1
1109,35,72,1
1110,35,73,10
1111,35,75,1
1112,35,77,2
1113,35,78,1
1114,35,80,1
1115,35,81,1
1116,35,82,2
1117,35,84,1
1118,35,91,3
1119,35,92,1
1120,35,96,1
1121,35,103,6
1122,35,105,1
1123,35,107,2
1124,35,109,5
1125,35,110,2
1126,35,111,10
1127,35,112,1
1128,35,113,3
1129,35,114,1
1130,35,115,3
1131,35,117,5
1132,35,118,2
1133,35,119,1
1134,35,120,1
1135,35,121,1
1136,35,123,2
1137,35,124,1
1138,35,125,1
1139,35,126,1
1140,35,127,1
1141,35,128,3
1142,35,129,1
1143,35,130,1
1144,35,131,1
1145,35,132,1
1146,35,134,1
1147,35,135,5
1148,35,136,5
1149,35,137,1
1150,35,140,1
1151,35,143,1
1152,35,145,1
1153,35,146,1
1154,35,147,1
1155,35,148,1
1156,35,149,7
1157,35,152,1
1158,35,156,1
1159,35,158,5
1160,35,161,2
1161,35,163,1
1162,35,167,1
1163,35,169,6
1164,35,170,1
1165,35,171,1
1166,35,173,2
1167,35,175,1
1168,35,176,1
1169,35,180,9
1170,35,185,2
1171,35,186,20
1172,35,187,1
1173,35,190,1
1174,35,192,1
1175,35,194,1
1176,35,196,2
1177,35,197,3
1178,35,199,1
1179,35,200,4
1180,35,202,1
1181,35,204,1
1182,36,3,6
1183,36,4,2
1184,36,5,15
1185,36,6,8
1186,36,7,16
1187,36,8,2
1188,36,9,5
1189,36,11,2
1190,36,12,6
1191,36,13,2
1192,36,14,3
1193,36,15,9
1194,36,16,3
1195,36,17,3
1196,36,19,7
1197,36,21,1
1198,36,22,2
1199,36,24,2
1200,36,26,4
1201,36,28,1
1202,36,29,22
1203,36,30,1
1204,36,31,1
1205,36,32,1
1206,36,33,2
1207,36,35,78
1208,36,37,8
1209,36,38,5
1210,36,40,11
1211,36,41,4
1212,36,42,29
1213,36,44,36
1214,36,45,4
1215,36,46,4
1216,36,47,6
1217,36,48,8
1218,36,49,6
1219,36,50,14
1220,36,51,10
1221,36,52,6
1222,36,53,3
1223,36,55,5
1224,36,56,3
1225,36,57,1
1226,36,58,3
1227,36,59,8
1228,36,60,20
1229,36,61,2
1230,36,62,4
1231,36,63,6
1232,36,64,5
1233,36,65,3
1234,36,66,3
1235,36,69,2
1236,36,70,2
1237,36,71,1
1238,36,72,2
1239,36,73,23
1240,36,74,1
1241,36,75,1
1242,36,76,1
1243,36,77,4
1244,36,78,2
1245,36,79,1
1246,36,80,3
1247,36,81,1
1248,36,82,4
1249,36,83,1
1250,36,84,1
1251,36,87,1
1252,36,88,1
1253,36,91,6
1254,36,92,1
1255,36,93,1
1256,36,94,1
1257,36,96,3
1258,36,99,1
1259,36,101,1
1260,36,103,14
1261,36,105,1
1262,36,107,4
1263,36,109,12
1264,36,110,4
1265,36,111,23
1266,36,112,2
1267,36,113,7
1268,36,114,2
1269,36,115,6
1270,36,117,11
1271,36,118,4
1272,36,119,1
1273,36,120,3
1274,36,121,2
1275,36,123,3
1276,36,124,1
1277,36,125,2
1278,36,126,3
1279,36,127,1
1280,36,128,6
1281,36,129,1
1282,36,130,3
1283,36,131,2
1284,36,132,2
1285,36,133,1
1286,36,134,2
1287,36,135,11
1288,36,136,12
1289,36,137,2
1290,36,139,1
1291,36,140,1
1292,36,143,2
1293,36,144,1
1294,36,145,2
1295,36,146,2
1296,36,147,2
1297,36,148,1
1298,36,149,15
1299,36,152,2
1300,36,154,1
1301,36,155,1
1302,36,156,2
1303,36,158,11
1304,36,160,1
1305,36,161,5
1306,36,163,1
1307,36,165,1
1308,36,167,2
1309,36,168,1
1310,36,169,14
1311,36,170,3
1312,36,171,1
1313,36,173,5
1314,36,175,2
1315,36,176,1
1316,36,177,1
1317,36,178,1
1318,36,180,19
1319,36,181,1
1320,36,185,3
1321,36,186,46
1322,36,187,2
1323,36,188,1
1324,36,190,2
1325,36,192,2
1326,36,194,2
1327,36,196,5
1328,36,197,6
1329,36,198,1
1330,36,199,3
1331,36,200,9
1332,36,202,2
1333,36,203,1
1334,36,204,1
1335,36,206,1
1336,37,3,1
1337,37,5,2
1338,37,6,1
1339,37,7,2
1340,37,9,1
1341,37,12,1
1342,37,15,1
1343,37,19,1
1344,37,29,3
1345,37,35,11
1346,37,36,5
1347,37,38,1
1348,37,40,1
1349,37,41,1
1350,37,42,4
1351,37,44,5
1352,37,45,1
1353,37,47,1
1354,37,48,1
1355,37,49,1
1356,37,50,2
1357,37,51,1
1358,37,52,1
1359,37,55,1
1360,37,59,1
1361,37,60,3
1362,37,62,1
1363,37,63,1
1364,37,64,1
1365,37,73,3
1366,37,77,1
1367,37,82,1
1368,37,91,1
1369,37,103,2
1370,37,109,2
1371,37,110,1
1372,37,111,3
1373,37,113,1
1374,37,115,1
1375,37,117,2
1376,37,118,1
1377,37,128,1
1378,37,135,2
1379,37,136,2
1380,37,149,2
1381,37,158,1
1382,37,161,1
1383,37,169,2
1384,37,173,1
1385,37,180,3
1386,37,186,6
1387,37,196,1
1388,37,197,1
1389,37,200,1
1390,38,3,1
1391,38,5,2
1392,38,6,1
1393,38,7,2
1394,38,9,1
1395,38,12,1
1396,38,15,1
1397,38,19,1
1398,38,29,2
1399,38,35,9
1400,38,36,4
1401,38,37,1
1402,38,40,1
1403,38,42,3
1404,38,44,4
1405,38,47,1
1406,38,48,1
1407,38,49,1
1408,38,50,2
1409,38,51,1
1410,38,52,1
1411,38,55,1
1412,38,59,1
1413,38,60,2
1414,38,63,1
1415,38,64,1
1416,38,73,3
1417,38,77,1
1418,38,91,1
1419,38,103,2
1420,38,109,1
1421,38,111,3
1422,38,113,1
1423,38,115,1
1424,38,117,1
1425,38,128,1
1426,38,135,1
1427,38,136,1
1428,38,149,2
1429,38,158,1
1430,38,161,1
1431,38,169,2
1432,38,173,1
1433,38,180,2
1434,38,186,5
1435,38,196,1
1436,38,197,1
1437,38,200,1
1438,40,5,1
1439,40,7,1
1440,40,15,1
1441,40,29,1
1442,40,35,5
1443,40,36,3
1444,40,37,1
1445,40,42,2
1446,40,44,2
1447,40,48,1
1448,40,50,1
1449,40,51,1
1450,40,59,1
1451,40,60,1
1452,40,73,1
1453,40,103,1
1454,40,109,1
1455,40,111,2
1456,40,117,1
1457,40,135,1
1458,40,136,1
1459,40,149,1
1460,40,158,1
1461,40,169,1
1462,40,180,1
1463,40,186,3
1464,40,200,1
1465,41,3,1
1466,41,5,2
1467,41,6,1
1468,41,7,2
1469,41,9,1
1470,41,12,1
1471,41,15,1
1472,41,19,1
1473,41,29,2
1474,41,35,9
1475,41,36,4
1476,41,37,1
1477,41,38,1
1478,41,40,1
1479,41,42,3
1480,41,44,4
1481,41,47,1
1482,41,48,1
1483,41,49,1
1484,41,50,2
1485,41,51,1
1486,41,52,1
1487,41,55,1
1488,41,59,1
1489,41,60,2
1490,41,63,1
1491,41,64,1
1492,41,73,3
1493,41,77,1
1494,41,91,1
1495,41,103,2
1496,41,109,1
1497,41,111,3
1498,41,113,1
1499,41,115,1
1500,41,117,1
1501,41,128,1
1502,41,135,1
1503,41,136,1
1504,41,149,2
1505,41,158,1
1506,41,161,1
1507,41,169,2
1508,41,173,1
1509,41,180,2
1510,41,186,5
1511,41,196,1
1512,41,197,1
1513,41,200,1
1514,42,3,2
1515,42,4,1
1516,42,5,5
1517,42,6,2
1518,42,7,5
1519,42,8,1
1520,42,9,2
1521,42,11,1
1522,42,12,2
1523,42,13,1
1524,42,14,1
1525,42,15,3
1526,42,16,1
1527,42,17,1
1528,42,19,2
1529,42,22,1
1530,42,24,1
1531,42,26,1
1532,42,29,7
1533,42,33,1
1534,42,35,26
1535,42,36,13
1536,42,37,3
1537,42,38,2
1538,42,40,3
1539,42,41,1
1540,42,44,12
1541,42,45,1
1542,42,46,1
1543,42,47,2
1544,42,48,3
1545,42,49,2
1546,42,50,5
1547,42,51,3
1548,42,52,2
1549,42,53,1
1550,42,55,2
1551,42,56,1
1552,42,58,1
1553,42,59,3
1554,42,60,7
1555,42,61,1
1556,42,62,1
1557,42,63,2
1558,42,64,2
1559,42,65,1
1560,42,66,1
1561,42,69,1
1562,42,70,1
1563,42,72,1
1564,42,73,8
1565,42,77,1
1566,42,78,1
1567,42,80,1
1568,42,82,1
1569,42,91,2
1570,42,96,1
1571,42,103,5
1572,42,107,1
1573,42,109,4
1574,42,110,1
1575,42,111,8
1576,42,112,1
1577,42,113,2
1578,42,114,1
1579,42,115,2
1580,42,117,4
1581,42,118,1
1582,42,120,1
1583,42,121,1
1584,42,123,1
1585,42,125,1
1586,42,126,1
1587,42,128,2
1588,42,130,1
1589,42,131,1
1590,42,132,1
1591,42,134,1
1592,42,135,4
1593,42,136,4
1594,42,143,1
1595,42,146,1
1596,42,147,1
1597,42,149,5
1598,42,152,1
1599,42,156,1
1600,42,158,4
1601,42,161,2
1602,42,167,1
1603,42,169,4
1604,42,170,1
1605,42,173,2
1606,42,175,1
1607,42,180,6
1608,42,185,1
1609,42,186,15
1610,42,187,1
1611,42,190,1
1612,42,192,1
1613,42,194,1
1614,42,196,2
1615,42,197,2
1616,42,199,1
1617,42,200,3
1618,42,202,1
1619,44,3,1
1620,44,5,3
1621,44,6,1
1622,44,7,3
1623,44,9,1
1624,44,12,1
1625,44,14,1
1626,44,15,2
1627,44,16,1
1628,44,17,1
1629,44,19,1
1630,44,26,1
1631,44,29,4
1632,44,35,15
1633,44,36,7
1634,44,37,2
1635,44,38,1
1636,44,40,2
1637,44,41,1
1638,44,42,5
1639,44,45,1
1640,44,46,1
1641,44,47,1
1642,44,48,1
1643,44,49,1
1644,44,50,3
1645,44,51,2
1646,44,52,1
1647,44,55,1
1648,44,56,1
1649,44,58,1
1650,44,59,2
1651,44,60,4
1652,44,62,1
1653,44,63,1
1654,44,64,1
1655,44,65,1
1656,44,66,1
1657,44,73,4
1658,44,77,1
1659,44,80,1
1660,44,82,1
1661,44,91,1
